ISO,Year,IL_baseline
GEO,2018,104.0
GHA,1961,0.0
GHA,1962,0.0
GHA,1963,0.0
GHA,1964,0.0
GHA,1965,0.0
GHA,1966,0.0
GHA,1967,0.0
GHA,1968,0.0
GHA,1969,0.0
GHA,1970,0.0
GHA,1971,0.0
GHA,1972,0.0
GHA,1973,0.0
GHA,1974,0.0
GHA,1975,0.0
GHA,1976,0.0
GHA,1977,0.0
GHA,1978,0.0
GHA,1979,0.0
GHA,1980,0.0
GHA,1981,0.0
GHA,1982,0.0
GHA,1983,0.0
GHA,1984,0.0
GHA,1985,0.0
GHA,1986,0.0
GHA,1987,0.0
GHA,1988,0.0
GHA,1989,0.0
GHA,1990,0.0
GHA,1991,0.0
GHA,1992,0.0
GHA,1993,0.0
GHA,1994,0.0
GHA,1995,0.0
GHA,1996,0.0
GHA,1997,0.0
GHA,1998,0.0
GHA,1999,0.0
GHA,2000,0.0
GHA,2001,0.0
GHA,2002,0.0
GHA,2003,0.0
GHA,2004,0.0
GHA,2005,0.0
GHA,2006,0.0
GHA,2007,0.0
GHA,2008,0.0
GHA,2009,0.0
GHA,2010,0.0
GHA,2011,0.0
GHA,2012,0.0
GHA,2013,0.0
GHA,2014,0.0
GHA,2015,0.0
GHA,2016,0.0
GHA,2017,0.0
GHA,2018,0.0
GIB,1961,0.0
GIB,1962,0.0
GIB,1963,0.0
GIB,1964,0.0
GIB,1965,0.0
GIB,1966,0.0
GIB,1967,0.0
GIB,1968,0.0
GIB,1969,0.0
GIB,1970,0.0
GIB,1971,0.0
GIB,1972,0.0
GIB,1973,0.0
GIB,1974,0.0
GIB,1975,0.0
GIB,1976,0.0
GIB,1977,0.0
GIB,1978,0.0
GIB,1979,0.0
GIB,1980,0.0
GIB,1981,0.0
GIB,1982,0.0
GIB,1983,0.0
GIB,1984,0.0
GIB,1985,0.0
GIB,1986,0.0
GIB,1987,0.0
GIB,1988,0.0
GIB,1989,0.0
GIB,1990,0.0
GIB,1991,0.0
GIB,1992,0.0
GIB,1993,0.0
GIB,1994,0.0
GIB,1995,0.0
GIB,1996,0.0
GIB,1997,0.0
GIB,1998,0.0
GIB,1999,0.0
GIB,2000,0.0
GIB,2001,0.0
GIB,2002,0.0
GIB,2003,0.0
GIB,2004,0.0
GIB,2005,0.0
GIB,2006,0.0
GIB,2007,0.0
GIB,2008,0.0
GIB,2009,0.0
GIB,2010,0.0
GIB,2011,0.0
GIB,2012,0.0
GIB,2013,0.0
GIB,2014,0.0
GIB,2015,0.0
GIB,2016,0.0
GIB,2017,0.0
GIB,2018,0.0
GIN,1961,0.0
GIN,1962,0.0
GIN,1963,0.0
GIN,1964,0.0
GIN,1965,0.0
GIN,1966,0.0
GIN,1967,0.0
GIN,1968,0.0
GIN,1969,0.0
GIN,1970,0.0
GIN,1971,0.0
GIN,1972,0.0
GIN,1973,0.0
GIN,1974,0.0
GIN,1975,0.0
GIN,1976,0.0
GIN,1977,0.0
GIN,1978,0.0
GIN,1979,0.0
GIN,1980,0.0
GIN,1981,0.0
GIN,1982,0.0
GIN,1983,0.0
GIN,1984,0.0
GIN,1985,0.0
GIN,1986,0.0
GIN,1987,0.0
GIN,1988,0.0
GIN,1989,0.0
GIN,1990,0.0
GIN,1991,0.0
GIN,1992,0.0
GIN,1993,0.0
GIN,1994,0.0
GIN,1995,0.0
GIN,1996,0.0
GIN,1997,0.0
GIN,1998,0.0
GIN,1999,0.0
GIN,2000,0.0
GIN,2001,0.0
GIN,2002,0.0
GIN,2003,0.0
GIN,2004,0.0
GIN,2005,671.0
GIN,2006,0.0
GIN,2007,0.0
GIN,2008,0.0
GIN,2009,0.0
GIN,2010,0.0
GIN,2011,0.0
GIN,2012,0.0
GIN,2013,0.0
GIN,2014,0.0
GIN,2015,0.0
GIN,2016,0.0
GIN,2017,0.0
GIN,2018,0.0
GLP,1961,0.0
GLP,1962,0.0
GLP,1963,0.0
GLP,1964,0.0
GLP,1965,0.0
GLP,1966,0.0
GLP,1967,0.0
GLP,1968,0.0
GLP,1969,0.0
GLP,1970,0.0
GLP,1971,0.0
GLP,1972,0.0
GLP,1973,0.0
GLP,1974,0.0
GLP,1975,0.0
GLP,1976,0.0
GLP,1977,0.0
GLP,1978,0.0
GLP,1979,0.0
GLP,1980,0.0
GLP,1981,0.0
GLP,1982,0.0
GLP,1983,0.0
GLP,1984,0.0
GLP,1985,0.0
GLP,1986,0.0
GLP,1987,0.0
GLP,1988,0.0
GLP,1989,0.0
GLP,1990,0.0
GLP,1991,0.0
GLP,1992,0.0
GLP,1993,0.0
GLP,1994,0.0
GLP,1995,0.0
GLP,1996,0.0
GLP,1997,0.0
GLP,1998,0.0
GLP,1999,0.0
GLP,2000,0.0
GLP,2001,2.0
GLP,2002,1.0
GLP,2003,1.0
GLP,2004,1.0
GLP,2005,2.0
GLP,2006,2.0
GLP,2007,1.6
GLP,2008,1.8
GLP,2009,1.6
GLP,2010,1.4
GLP,2011,1.1
GLP,2012,1.2
GLP,2013,1.3
GLP,2014,2.0
GLP,2015,2.0
GLP,2016,2.0
GLP,2017,2.09
GLP,2018,2.09
GMB,1961,0.0
GMB,1962,0.0
GMB,1963,0.0
GMB,1964,0.0
GMB,1965,0.0
GMB,1966,0.0
GMB,1967,0.0
GMB,1968,0.0
GMB,1969,0.0
GMB,1970,0.0
GMB,1971,0.0
GMB,1972,0.0
GMB,1973,0.0
GMB,1974,0.0
GMB,1975,0.0
GMB,1976,0.0
GMB,1977,0.0
GMB,1978,0.0
GMB,1979,0.0
GMB,1980,0.0
GMB,1981,0.0
GMB,1982,0.0
GMB,1983,0.0
GMB,1984,0.0
GMB,1985,0.0
GMB,1986,0.0
GMB,1987,0.0
GMB,1988,0.0
GMB,1989,0.0
GMB,1990,0.0
GMB,1991,0.0
GMB,1992,0.0
GMB,1993,0.0
GMB,1994,0.0
GMB,1995,0.0
GMB,1996,0.0
GMB,1997,0.0
GMB,1998,0.0
GMB,1999,0.0
GMB,2000,0.0
GMB,2001,0.0
GMB,2002,0.0
GMB,2003,0.0
GMB,2004,0.0
GMB,2005,0.0
GMB,2006,0.0
GMB,2007,0.0
GMB,2008,0.0
GMB,2009,0.0
GMB,2010,0.0
GMB,2011,0.0
GMB,2012,0.0
GMB,2013,0.0
GMB,2014,0.0
GMB,2015,0.0
GMB,2016,0.0
GMB,2017,0.0
GMB,2018,0.0
GNB,1961,0.0
GNB,1962,0.0
GNB,1963,0.0
GNB,1964,0.0
GNB,1965,0.0
GNB,1966,0.0
GNB,1967,0.0
GNB,1968,0.0
GNB,1969,0.0
GNB,1970,0.0
GNB,1971,0.0
GNB,1972,0.0
GNB,1973,0.0
GNB,1974,0.0
GNB,1975,0.0
GNB,1976,0.0
GNB,1977,0.0
GNB,1978,0.0
GNB,1979,0.0
GNB,1980,0.0
GNB,1981,0.0
GNB,1982,0.0
GNB,1983,0.0
GNB,1984,0.0
GNB,1985,0.0
GNB,1986,0.0
GNB,1987,0.0
GNB,1988,0.0
GNB,1989,0.0
GNB,1990,0.0
GNB,1991,0.0
GNB,1992,0.0
GNB,1993,0.0
GNB,1994,0.0
GNB,1995,0.0
GNB,1996,0.0
GNB,1997,0.0
GNB,1998,0.0
GNB,1999,0.0
GNB,2000,0.0
GNB,2001,0.0
GNB,2002,0.0
GNB,2003,0.0
GNB,2004,0.0
GNB,2005,0.0
GNB,2006,0.0
GNB,2007,0.0
GNB,2008,0.0
GNB,2009,0.0
GNB,2010,0.0
GNB,2011,0.0
GNB,2012,0.0
GNB,2013,0.0
GNB,2014,0.0
GNB,2015,0.0
GNB,2016,0.0
GNB,2017,0.0
GNB,2018,0.0
GNQ,1961,0.0
GNQ,1962,0.0
GNQ,1963,0.0
GNQ,1964,0.0
GNQ,1965,0.0
GNQ,1966,0.0
GNQ,1967,0.0
GNQ,1968,0.0
GNQ,1969,0.0
GNQ,1970,0.0
GNQ,1971,0.0
GNQ,1972,0.0
GNQ,1973,0.0
GNQ,1974,0.0
GNQ,1975,0.0
GNQ,1976,0.0
GNQ,1977,0.0
GNQ,1978,0.0
GNQ,1979,0.0
GNQ,1980,0.0
GNQ,1981,0.0
GNQ,1982,0.0
GNQ,1983,0.0
GNQ,1984,0.0
GNQ,1985,0.0
GNQ,1986,0.0
GNQ,1987,0.0
GNQ,1988,0.0
GNQ,1989,0.0
GNQ,1990,0.0
GNQ,1991,0.0
GNQ,1992,0.0
GNQ,1993,0.0
GNQ,1994,0.0
GNQ,1995,0.0
GNQ,1996,0.0
GNQ,1997,0.0
GNQ,1998,0.0
GNQ,1999,0.0
GNQ,2000,0.0
GNQ,2001,0.0
GNQ,2002,0.0
GNQ,2003,0.0
GNQ,2004,0.0
GNQ,2005,0.0
GNQ,2006,0.0
GNQ,2007,0.0
GNQ,2008,0.0
GNQ,2009,0.0
GNQ,2010,0.0
GNQ,2011,0.0
GNQ,2012,0.0
GNQ,2013,0.0
GNQ,2014,0.0
GNQ,2015,0.0
GNQ,2016,0.0
GNQ,2017,0.0
GNQ,2018,0.0
GRC,1961,0.0
GRC,1962,0.0
GRC,1963,0.0
GRC,1964,0.0
GRC,1965,0.0
GRC,1966,0.0
GRC,1967,0.0
GRC,1968,0.0
GRC,1969,0.0
GRC,1970,0.0
GRC,1971,0.0
GRC,1972,0.0
GRC,1973,0.0
GRC,1974,0.0
GRC,1975,0.0
GRC,1976,0.0
GRC,1977,0.0
GRC,1978,0.0
GRC,1979,0.0
GRC,1980,0.0
GRC,1981,0.0
GRC,1982,0.0
GRC,1983,0.0
GRC,1984,0.0
GRC,1985,0.0
GRC,1986,0.0
GRC,1987,0.0
GRC,1988,0.0
GRC,1989,0.0
GRC,1990,0.0
GRC,1991,0.0
GRC,1992,0.0
GRC,1993,0.0
GRC,1994,0.0
GRC,1995,0.0
GRC,1996,0.0
GRC,1997,0.0
GRC,1998,0.0
GRC,1999,0.0
GRC,2000,0.0
GRC,2001,428.0
GRC,2002,440.0
GRC,2003,432.0
GRC,2004,419.0
GRC,2005,403.5
GRC,2006,453.0
GRC,2007,470.0
GRC,2008,448.0
GRC,2009,457.0
GRC,2010,475.0
GRC,2011,481.0
GRC,2012,502.0
GRC,2013,499.0
GRC,2014,391.0
GRC,2015,367.0
GRC,2016,353.0
GRC,2017,355.0
GRC,2018,355.0
GRD,1961,0.0
GRD,1962,0.0
GRD,1963,0.0
GRD,1964,0.0
GRD,1965,0.0
GRD,1966,0.0
GRD,1967,0.0
GRD,1968,0.0
GRD,1969,0.0
GRD,1970,0.0
GRD,1971,0.0
GRD,1972,0.0
GRD,1973,0.0
GRD,1974,0.0
GRD,1975,0.0
GRD,1976,0.0
GRD,1977,0.0
GRD,1978,0.0
GRD,1979,0.0
GRD,1980,0.0
GRD,1981,0.0
GRD,1982,0.0
GRD,1983,0.0
GRD,1984,0.0
GRD,1985,0.0
GRD,1986,0.0
GRD,1987,0.0
GRD,1988,0.0
GRD,1989,0.0
GRD,1990,0.0
GRD,1991,0.0
GRD,1992,0.0
GRD,1993,0.0
GRD,1994,0.0
GRD,1995,0.0
GRD,1996,0.0
GRD,1997,0.0
GRD,1998,0.0
GRD,1999,0.0
GRD,2000,0.0
GRD,2001,0.0
GRD,2002,0.0
GRD,2003,0.0
GRD,2004,0.0
GRD,2005,0.0
GRD,2006,0.0
GRD,2007,0.0
GRD,2008,0.0
GRD,2009,0.0
GRD,2010,0.0
GRD,2011,0.0
GRD,2012,0.0
GRD,2013,0.0
GRD,2014,0.0
GRD,2015,0.0
GRD,2016,0.0
GRD,2017,0.0
GRD,2018,0.0
GRL,1961,0.0
GRL,1962,0.0
GRL,1963,0.0
GRL,1964,0.0
GRL,1965,0.0
GRL,1966,0.0
GRL,1967,0.0
GRL,1968,0.0
GRL,1969,0.0
GRL,1970,0.0
GRL,1971,0.0
GRL,1972,0.0
GRL,1973,0.0
GRL,1974,0.0
GRL,1975,0.0
GRL,1976,0.0
GRL,1977,0.0
GRL,1978,0.0
GRL,1979,0.0
GRL,1980,0.0
GRL,1981,0.0
GRL,1982,0.0
GRL,1983,0.0
GRL,1984,0.0
GRL,1985,0.0
GRL,1986,0.0
GRL,1987,0.0
GRL,1988,0.0
GRL,1989,0.0
GRL,1990,0.0
GRL,1991,0.0
GRL,1992,0.0
GRL,1993,0.0
GRL,1994,0.0
GRL,1995,0.0
GRL,1996,0.0
GRL,1997,0.0
GRL,1998,0.0
GRL,1999,0.0
GRL,2000,0.0
GRL,2001,0.0
GRL,2002,0.0
GRL,2003,0.0
GRL,2004,0.0
GRL,2005,0.0
GRL,2006,0.0
GRL,2007,0.0
GRL,2008,0.0
GRL,2009,0.0
GRL,2010,0.0
GRL,2011,0.0
GRL,2012,0.0
GRL,2013,0.0
GRL,2014,0.0
GRL,2015,0.0
GRL,2016,0.0
GRL,2017,0.0
GRL,2018,0.0
GTM,1961,0.0
GTM,1962,0.0
GTM,1963,0.0
GTM,1964,0.0
GTM,1965,0.0
GTM,1966,0.0
GTM,1967,0.0
GTM,1968,0.0
GTM,1969,0.0
GTM,1970,0.0
GTM,1971,0.0
GTM,1972,0.0
GTM,1973,0.0
GTM,1974,0.0
GTM,1975,0.0
GTM,1976,0.0
GTM,1977,0.0
GTM,1978,0.0
GTM,1979,0.0
GTM,1980,0.0
GTM,1981,0.0
GTM,1982,0.0
GTM,1983,0.0
GTM,1984,0.0
GTM,1985,0.0
GTM,1986,0.0
GTM,1987,0.0
GTM,1988,0.0
GTM,1989,0.0
GTM,1990,0.0
GTM,1991,0.0
GTM,1992,0.0
GTM,1993,0.0
GTM,1994,0.0
GTM,1995,0.0
GTM,1996,0.0
GTM,1997,0.0
GTM,1998,0.0
GTM,1999,0.0
GTM,2000,0.0
GTM,2001,0.0
GTM,2002,0.0
GTM,2003,530.0
GTM,2004,0.0
GTM,2005,437.0
GTM,2006,0.0
GTM,2007,0.0
GTM,2008,400.0
GTM,2009,0.0
GTM,2010,0.0
GTM,2011,0.0
GTM,2012,0.0
GTM,2013,113.0
GTM,2014,129.9
GTM,2015,170.0
GTM,2016,170.0
GTM,2017,170.0
GTM,2018,170.0
GUM,1961,0.0
GUM,1962,0.0
GUM,1963,0.0
GUM,1964,0.0
GUM,1965,0.0
GUM,1966,0.0
GUM,1967,0.0
GUM,1968,0.0
GUM,1969,0.0
GUM,1970,0.0
GUM,1971,0.0
GUM,1972,0.0
GUM,1973,0.0
GUM,1974,0.0
GUM,1975,0.0
GUM,1976,0.0
GUM,1977,0.0
GUM,1978,0.0
GUM,1979,0.0
GUM,1980,0.0
GUM,1981,0.0
GUM,1982,0.0
GUM,1983,0.0
GUM,1984,0.0
GUM,1985,0.0
GUM,1986,0.0
GUM,1987,0.0
GUM,1988,0.0
GUM,1989,0.0
GUM,1990,0.0
GUM,1991,0.0
GUM,1992,0.0
GUM,1993,0.0
GUM,1994,0.0
GUM,1995,0.0
GUM,1996,0.0
GUM,1997,0.0
GUM,1998,0.0
GUM,1999,0.0
GUM,2000,0.0
GUM,2001,0.0
GUM,2002,0.0
GUM,2003,0.0
GUM,2004,0.0
GUM,2005,0.0
GUM,2006,0.0
GUM,2007,0.0
GUM,2008,0.0
GUM,2009,0.0
GUM,2010,0.0
GUM,2011,0.0
GUM,2012,0.0
GUM,2013,0.0
GUM,2014,0.0
GUM,2015,0.0
GUM,2016,0.0
GUM,2017,0.0
GUM,2018,0.0
GUY,1961,0.0
GUY,1962,0.0
GUY,1963,0.0
GUY,1964,0.0
GUY,1965,0.0
GUY,1966,0.0
GUY,1967,0.0
GUY,1968,0.0
GUY,1969,0.0
GUY,1970,0.0
GUY,1971,0.0
GUY,1972,0.0
GUY,1973,0.0
GUY,1974,0.0
GUY,1975,0.0
GUY,1976,0.0
GUY,1977,0.0
GUY,1978,0.0
GUY,1979,0.0
GUY,1980,0.0
GUY,1981,0.0
GUY,1982,0.0
GUY,1983,0.0
GUY,1984,0.0
GUY,1985,0.0
GUY,1986,0.0
GUY,1987,0.0
GUY,1988,0.0
GUY,1989,0.0
GUY,1990,0.0
GUY,1991,0.0
GUY,1992,0.0
GUY,1993,0.0
GUY,1994,0.0
GUY,1995,0.0
GUY,1996,0.0
GUY,1997,0.0
GUY,1998,0.0
GUY,1999,0.0
GUY,2000,0.0
GUY,2001,0.0
GUY,2002,0.0
GUY,2003,0.0
GUY,2004,0.0
GUY,2005,0.0
GUY,2006,0.0
GUY,2007,0.0
GUY,2008,0.0
GUY,2009,0.0
GUY,2010,0.0
GUY,2011,0.0
GUY,2012,0.0
GUY,2013,0.0
GUY,2014,0.0
GUY,2015,0.0
GUY,2016,0.0
GUY,2017,0.0
GUY,2018,0.0
HKG,1961,0.0
HKG,1962,0.0
HKG,1963,0.0
HKG,1964,0.0
HKG,1965,0.0
HKG,1966,0.0
HKG,1967,0.0
HKG,1968,0.0
HKG,1969,0.0
HKG,1970,0.0
HKG,1971,0.0
HKG,1972,0.0
HKG,1973,0.0
HKG,1974,0.0
HKG,1975,0.0
HKG,1976,0.0
HKG,1977,0.0
HKG,1978,0.0
HKG,1979,0.0
HKG,1980,0.0
HKG,1981,0.0
HKG,1982,0.0
HKG,1983,0.0
HKG,1984,0.0
HKG,1985,0.0
HKG,1986,0.0
HKG,1987,0.0
HKG,1988,0.0
HKG,1989,0.0
HKG,1990,0.0
HKG,1991,0.0
HKG,1992,0.0
HKG,1993,0.0
HKG,1994,0.0
HKG,1995,0.0
HKG,1996,0.0
HKG,1997,0.0
HKG,1998,0.0
HKG,1999,0.0
HKG,2000,0.0
HKG,2001,0.0
HKG,2002,0.0
HKG,2003,0.0
HKG,2004,0.0
HKG,2005,0.0
HKG,2006,0.0
HKG,2007,0.0
HKG,2008,0.0
HKG,2009,0.0
HKG,2010,0.0
HKG,2011,0.0
HKG,2012,0.0
HKG,2013,0.0
HKG,2014,0.0
HKG,2015,0.0
HKG,2016,0.0
HKG,2017,0.0
HKG,2018,0.0
HND,1961,0.0
HND,1962,0.0
HND,1963,0.0
HND,1964,0.0
HND,1965,0.0
HND,1966,0.0
HND,1967,0.0
HND,1968,0.0
HND,1969,0.0
HND,1970,0.0
HND,1971,0.0
HND,1972,0.0
HND,1973,0.0
HND,1974,0.0
HND,1975,0.0
HND,1976,0.0
HND,1977,0.0
HND,1978,0.0
HND,1979,0.0
HND,1980,0.0
HND,1981,0.0
HND,1982,0.0
HND,1983,0.0
HND,1984,0.0
HND,1985,0.0
HND,1986,0.0
HND,1987,0.0
HND,1988,0.0
HND,1989,0.0
HND,1990,0.0
HND,1991,0.0
HND,1992,0.0
HND,1993,0.0
HND,1994,0.0
HND,1995,0.0
HND,1996,0.0
HND,1997,0.0
HND,1998,0.0
HND,1999,0.0
HND,2000,0.0
HND,2001,0.0
HND,2002,0.0
HND,2003,0.0
HND,2004,0.0
HND,2005,0.0
HND,2006,0.0
HND,2007,0.0
HND,2008,0.0
HND,2009,0.0
HND,2010,0.0
HND,2011,0.0
HND,2012,0.0
HND,2013,0.0
HND,2014,0.0
HND,2015,0.0
HND,2016,0.0
HND,2017,0.0
HND,2018,0.0
HRV,1992,0.0
HRV,1993,0.0
HRV,1994,0.0
HRV,1995,0.0
HRV,1996,0.0
HRV,1997,0.0
HRV,1998,0.0
HRV,1999,0.0
HRV,2000,0.0
HRV,2001,0.0
HRV,2002,0.0
HRV,2003,25.0
HRV,2004,32.0
HRV,2005,15.0
HRV,2006,17.0
HRV,2007,17.0
HRV,2008,13.0
HRV,2009,13.0
HRV,2010,12.0
HRV,2011,11.0
HRV,2012,11.2
HRV,2013,4.9
HRV,2014,5.9
HRV,2015,33.7
HRV,2016,16.0
HRV,2017,22.0
HRV,2018,25.0
HTI,1961,0.0
HTI,1962,0.0
HTI,1963,0.0
HTI,1964,0.0
HTI,1965,0.0
HTI,1966,0.0
HTI,1967,0.0
HTI,1968,0.0
HTI,1969,0.0
HTI,1970,0.0
HTI,1971,0.0
HTI,1972,0.0
HTI,1973,0.0
HTI,1974,0.0
HTI,1975,0.0
HTI,1976,0.0
HTI,1977,0.0
HTI,1978,0.0
HTI,1979,0.0
HTI,1980,0.0
HTI,1981,0.0
HTI,1982,0.0
HTI,1983,0.0
HTI,1984,0.0
HTI,1985,0.0
HTI,1986,0.0
HTI,1987,0.0
HTI,1988,0.0
HTI,1989,0.0
HTI,1990,0.0
HTI,1991,0.0
HTI,1992,0.0
HTI,1993,0.0
HTI,1994,0.0
HTI,1995,0.0
HTI,1996,0.0
HTI,1997,0.0
HTI,1998,0.0
HTI,1999,0.0
HTI,2000,0.0
HTI,2001,0.0
HTI,2002,0.0
HTI,2003,0.0
HTI,2004,0.0
HTI,2005,0.0
HTI,2006,0.0
HTI,2007,0.0
HTI,2008,0.0
HTI,2009,4.9
HTI,2010,0.0
HTI,2011,0.0
HTI,2012,0.0
HTI,2013,0.0
HTI,2014,0.0
HTI,2015,0.0
HTI,2016,0.0
HTI,2017,0.0
HTI,2018,0.0
HUN,1961,0.0
HUN,1962,0.0
HUN,1963,0.0
HUN,1964,0.0
HUN,1965,0.0
HUN,1966,0.0
HUN,1967,0.0
HUN,1968,0.0
HUN,1969,0.0
HUN,1970,0.0
HUN,1971,0.0
HUN,1972,0.0
HUN,1973,0.0
HUN,1974,0.0
HUN,1975,0.0
HUN,1976,0.0
HUN,1977,0.0
HUN,1978,0.0
HUN,1979,0.0
HUN,1980,0.0
HUN,1981,0.0
HUN,1982,0.0
HUN,1983,0.0
HUN,1984,0.0
HUN,1985,0.0
HUN,1986,0.0
HUN,1987,0.0
HUN,1988,0.0
HUN,1989,0.0
HUN,1990,0.0
HUN,1991,0.0
HUN,1992,0.0
HUN,1993,0.0
HUN,1994,0.0
HUN,1995,0.0
HUN,1996,0.0
HUN,1997,0.0
HUN,1998,0.0
HUN,1999,0.0
HUN,2000,0.0
HUN,2001,0.0
HUN,2002,0.0
HUN,2003,260.0
HUN,2004,137.0
HUN,2005,243.0
HUN,2006,359.0
HUN,2007,330.0
HUN,2008,278.0
HUN,2009,331.0
HUN,2010,240.3
HUN,2011,236.0
HUN,2012,136.0
HUN,2013,145.0
HUN,2014,72.0
HUN,2015,131.0
HUN,2016,147.0
HUN,2017,189.0
HUN,2018,178.0
IDN,1961,0.0
IDN,1962,0.0
IDN,1963,0.0
IDN,1964,0.0
IDN,1965,0.0
IDN,1966,0.0
IDN,1967,0.0
IDN,1968,0.0
IDN,1969,0.0
IDN,1970,0.0
IDN,1971,0.0
IDN,1972,0.0
IDN,1973,0.0
IDN,1974,0.0
IDN,1975,0.0
IDN,1976,0.0
IDN,1977,0.0
IDN,1978,0.0
IDN,1979,0.0
IDN,1980,0.0
IDN,1981,0.0
IDN,1982,0.0
IDN,1983,0.0
IDN,1984,0.0
IDN,1985,0.0
IDN,1986,0.0
IDN,1987,0.0
IDN,1988,0.0
IDN,1989,0.0
IDN,1990,0.0
IDN,1991,0.0
IDN,1992,0.0
IDN,1993,0.0
IDN,1994,0.0
IDN,1995,0.0
IDN,1996,0.0
IDN,1997,0.0
IDN,1998,0.0
IDN,1999,0.0
IDN,2000,0.0
IDN,2001,9342.0
IDN,2002,8535.0
IDN,2003,10194.0
IDN,2004,12418.0
IDN,2005,11342.0
IDN,2006,0.0
IDN,2007,0.0
IDN,2008,0.0
IDN,2009,0.0
IDN,2010,0.0
IDN,2011,0.0
IDN,2012,0.0
IDN,2013,0.0
IDN,2014,0.0
IDN,2015,0.0
IDN,2016,0.0
IDN,2017,0.0
IDN,2018,0.0
IMN,1961,0.0
IMN,1962,0.0
IMN,1963,0.0
IMN,1964,0.0
IMN,1965,0.0
IMN,1966,0.0
IMN,1967,0.0
IMN,1968,0.0
IMN,1969,0.0
IMN,1970,0.0
IMN,1971,0.0
IMN,1972,0.0
IMN,1973,0.0
IMN,1974,0.0
IMN,1975,0.0
IMN,1976,0.0
IMN,1977,0.0
IMN,1978,0.0
IMN,1979,0.0
IMN,1980,0.0
IMN,1981,0.0
IMN,1982,0.0
IMN,1983,0.0
IMN,1984,0.0
IMN,1985,0.0
IMN,1986,0.0
IMN,1987,0.0
IMN,1988,0.0
IMN,1989,0.0
IMN,1990,0.0
IMN,1991,0.0
IMN,1992,0.0
IMN,1993,0.0
IMN,1994,0.0
IMN,1995,0.0
IMN,1996,0.0
IMN,1997,0.0
IMN,1998,0.0
IMN,1999,0.0
IMN,2000,0.0
IMN,2001,0.0
IMN,2002,0.0
IMN,2003,0.0
IMN,2004,0.0
IMN,2005,0.0
IMN,2006,0.0
IMN,2007,0.0
IMN,2008,0.0
IMN,2009,0.0
IMN,2010,0.0
IMN,2011,0.0
IMN,2012,0.0
IMN,2013,0.0
IMN,2014,0.0
IMN,2015,0.0
IMN,2016,0.0
IMN,2017,0.0
IMN,2018,0.0
IND,1961,0.0
IND,1962,0.0
IND,1963,0.0
IND,1964,0.0
IND,1965,0.0
IND,1966,0.0
IND,1967,0.0
IND,1968,0.0
IND,1969,0.0
IND,1970,0.0
IND,1971,0.0
IND,1972,0.0
IND,1973,0.0
IND,1974,0.0
IND,1975,0.0
IND,1976,0.0
IND,1977,0.0
IND,1978,0.0
IND,1979,0.0
IND,1980,0.0
IND,1981,0.0
IND,1982,0.0
IND,1983,0.0
IND,1984,0.0
IND,1985,0.0
IND,1986,0.0
IND,1987,0.0
IND,1988,0.0
IND,1989,0.0
IND,1990,0.0
IND,1991,0.0
IND,1992,0.0
IND,1993,0.0
IND,1994,0.0
IND,1995,0.0
IND,1996,0.0
IND,1997,0.0
IND,1998,0.0
IND,1999,0.0
IND,2000,0.0
IND,2001,25044.0
IND,2002,25856.0
IND,2003,34425.0
IND,2004,25802.0
IND,2005,25670.0
IND,2006,24909.0
IND,2007,26028.0
IND,2008,24979.0
IND,2009,24482.0
IND,2010,26847.0
IND,2011,24602.0
IND,2012,25381.0
IND,2013,26324.0
IND,2014,24848.0
IND,2015,26182.0
IND,2016,26182.0
IND,2017,26182.0
IND,2018,26182.0
IRL,1961,0.0
IRL,1962,0.0
IRL,1963,0.0
IRL,1964,0.0
IRL,1965,0.0
IRL,1966,0.0
IRL,1967,0.0
IRL,1968,0.0
IRL,1969,0.0
IRL,1970,0.0
IRL,1971,0.0
IRL,1972,0.0
IRL,1973,0.0
IRL,1974,0.0
IRL,1975,0.0
IRL,1976,0.0
IRL,1977,0.0
IRL,1978,0.0
IRL,1979,0.0
IRL,1980,0.0
IRL,1981,0.0
IRL,1982,0.0
IRL,1983,0.0
IRL,1984,0.0
IRL,1985,0.0
IRL,1986,0.0
IRL,1987,0.0
IRL,1988,0.0
IRL,1989,0.0
IRL,1990,0.0
IRL,1991,0.0
IRL,1992,0.0
IRL,1993,0.0
IRL,1994,0.0
IRL,1995,0.0
IRL,1996,0.0
IRL,1997,0.0
IRL,1998,0.0
IRL,1999,0.0
IRL,2000,0.0
IRL,2001,0.0
IRL,2002,0.0
IRL,2003,0.0
IRL,2004,0.0
IRL,2005,0.0
IRL,2006,0.0
IRL,2007,0.0
IRL,2008,0.0
IRL,2009,0.0
IRL,2010,0.0
IRL,2011,0.0
IRL,2012,0.0
IRL,2013,0.0
IRL,2014,0.0
IRL,2015,0.0
IRL,2016,0.0
IRL,2017,0.0
IRL,2018,0.0
IRN,1961,0.0
IRN,1962,0.0
IRN,1963,0.0
IRN,1964,0.0
IRN,1965,0.0
IRN,1966,0.0
IRN,1967,0.0
IRN,1968,0.0
IRN,1969,0.0
IRN,1970,0.0
IRN,1971,0.0
IRN,1972,0.0
IRN,1973,0.0
IRN,1974,0.0
IRN,1975,0.0
IRN,1976,0.0
IRN,1977,0.0
IRN,1978,0.0
IRN,1979,0.0
IRN,1980,0.0
IRN,1981,0.0
IRN,1982,0.0
IRN,1983,0.0
IRN,1984,0.0
IRN,1985,0.0
IRN,1986,0.0
IRN,1987,0.0
IRN,1988,0.0
