ISO,Year,IGVA
PAK,2013,37721945447.6189
PAK,2014,39430842463.9086
PAK,2015,41473371484.9905
PAK,2016,43834607563.6987
PAK,2017,45829625817.4429
PAK,2018,47942741725.1851
PAK,2019,46854956479.835
PAN,2000,3450065451.91792
PAN,2001,3108268400.26426
PAN,2002,3077380906.94083
PAN,2003,3292236593.2202
PAN,2004,3508465391.6677
PAN,2005,3624768961.3444
PAN,2006,3952999977.67042
PAN,2007,4410604405.92923
PAN,2008,5101147430.51323
PAN,2009,5268099353.40022
PAN,2010,5655200000.0
PAN,2011,6637428779.05776
PAN,2012,8023967347.94996
PAN,2013,9369876460.63008
PAN,2014,10376272761.0554
PAN,2015,11493582806.8872
PAN,2016,12288075477.9306
PAN,2017,13151101168.5041
PAN,2018,13497735810.7271
PAN,2019,13927497386.3496
PER,2000,29476244799.92
PER,2001,30454247675.9701
PER,2002,32940555026.1137
PER,2003,34229346320.9318
PER,2004,36439942100.5422
PER,2005,39458814071.1959
PER,2006,41812357436.6231
PER,2007,45456955119.3351
PER,2008,49757829317.4066
PER,2009,48970674669.3863
PER,2010,52774061095.1825
PER,2011,55212090632.7019
PER,2012,57495857472.0708
PER,2013,60883224934.3948
PER,2014,60641835871.274
PER,2015,61675282797.7597
PER,2016,64312081141.9426
PER,2017,65637835137.051
PER,2018,67505583012.9477
PER,2019,67427131567.4335
PHL,2000,44816316563.5068
PHL,2001,45415936581.9165
PHL,2002,47084911014.6587
PHL,2003,49422474134.6904
PHL,2004,51600462905.2567
PHL,2005,54206735684.9508
PHL,2006,56229769919.3927
PHL,2007,59010578254.2733
PHL,2008,62239341192.5088
PHL,2009,61357970353.3172
PHL,2010,67385521204.9737
PHL,2011,68464844210.598
PHL,2012,73728434853.3322
PHL,2013,78753397034.1638
PHL,2014,84660186334.0793
PHL,2015,90168947154.8649
PHL,2016,97552643230.2861
PHL,2017,104400309814.156
PHL,2018,112024647848.534
PHL,2019,118151980181.687
PLW,2000,26379298.5050492
PLW,2001,34170179.6639846
PLW,2002,43127770.4344335
PLW,2003,32162869.6275727
PLW,2004,30659590.5407139
PLW,2005,32815378.5643788
PLW,2006,29315734.0024646
PLW,2007,27407409.2908881
PLW,2008,21736770.5448402
PLW,2009,16511662.6150766
PLW,2010,17369600.0
PLW,2011,17902203.0345104
PLW,2012,16900049.2614463
PLW,2013,14913078.6753431
PLW,2014,15370135.1801357
PLW,2015,21543739.4759587
PLW,2016,21587033.4487585
PLW,2017,20335769.8366762
PLW,2018,20798347.0494098
PLW,2019,20798347.0494098
PNG,2000,3618214063.14204
PNG,2001,3618214063.14204
PNG,2002,3618214063.14204
PNG,2003,3618214063.14204
PNG,2004,3618214063.14204
PNG,2005,3618214063.14204
PNG,2006,3618214063.14204
PNG,2007,3792172493.67377
PNG,2008,3665942695.19201
PNG,2009,4219989340.87716
PNG,2010,4726805905.93167
PNG,2011,4327655935.7041
PNG,2012,4232770070.40831
PNG,2013,4315509843.86683
PNG,2014,6004103910.06626
PNG,2015,7587162048.19012
PNG,2016,8501706243.77939
PNG,2017,8899611470.94712
PNG,2018,8229326328.41036
PNG,2019,8229326328.41036
POL,2000,87446224256.2929
POL,2001,86631811096.7399
POL,2002,84994826385.4343
POL,2003,89321991178.3239
POL,2004,95813219248.4993
POL,2005,100109242861.407
POL,2006,109331243988.989
POL,2007,118836268364.673
POL,2008,124578914204.225
POL,2009,128681789540.013
POL,2010,138472125493.317
POL,2011,151543196365.204
POL,2012,152591715583.856
POL,2013,151273239810.301
POL,2014,159927735217.06
POL,2015,167990017577.024
POL,2016,169788909892.88
POL,2017,175363280602.262
POL,2018,187588763970.418
POL,2019,191726693861.307
PRI,2000,50077300000.0
PRI,2001,50077300000.0
PRI,2002,50077300000.0
PRI,2003,50077300000.0
PRI,2004,50077300000.0
PRI,2005,50077300000.0
PRI,2006,50077300000.0
PRI,2007,50077300000.0
PRI,2008,50077300000.0
PRI,2009,50077300000.0
PRI,2010,50077300000.0
PRI,2011,50077300000.0
PRI,2012,50077300000.0
PRI,2013,50077300000.0
PRI,2014,50077300000.0
PRI,2015,50077300000.0
PRI,2016,50077300000.0
PRI,2017,50077300000.0
PRI,2018,50077300000.0
PRI,2019,50077300000.0
PRK,2000,0.0
PRK,2001,0.0
PRK,2002,0.0
PRK,2003,0.0
PRK,2004,0.0
PRK,2005,0.0
PRK,2006,0.0
PRK,2007,0.0
PRK,2008,0.0
PRK,2009,0.0
PRK,2010,0.0
PRK,2011,0.0
PRK,2012,0.0
PRK,2013,0.0
PRK,2014,0.0
PRK,2015,0.0
PRK,2016,0.0
PRK,2017,0.0
PRK,2018,0.0
PRK,2019,0.0
PRT,2000,52803488970.1524
PRT,2001,53918491971.8523
PRT,2002,52928801238.2222
PRT,2003,51863551550.5691
PRT,2004,52317721273.2474
PRT,2005,51015909842.7518
PRT,2006,51269400416.8397
PRT,2007,52348800774.5558
PRT,2008,50963883031.2349
PRT,2009,46717245854.9233
PRT,2010,47457464493.4285
PRT,2011,46644988556.5305
PRT,2012,43927260225.8773
PRT,2013,42958638574.5456
PRT,2014,43018471353.6326
PRT,2015,43913345567.6998
PRT,2016,44459595076.3767
PRT,2017,46301261097.7617
PRT,2018,48325418287.9755
PRT,2019,48454583324.5357
PRY,2000,7958531252.90335
PRY,2001,7624075053.14547
PRY,2002,7540767078.01209
PRY,2003,7927949829.09911
PRY,2004,8155209229.19891
PRY,2005,8150425488.12457
PRY,2006,8400303616.21366
PRY,2007,8488574103.45721
PRY,2008,9107231433.02621
PRY,2009,8995410496.51158
PRY,2010,9341910520.04795
PRY,2011,9823376548.57338
PRY,2012,10137980801.8754
PRY,2013,10755687982.4014
PRY,2014,11182940146.3233
PRY,2015,11617506673.3742
PRY,2016,12402083653.9356
PRY,2017,12833418934.2508
PRY,2018,13070951712.2842
PRY,2019,12676684526.1432
PSE,2000,1057100324.39024
PSE,2001,1016696918.81914
PSE,2002,804897815.647074
PSE,2003,1026264687.52499
PSE,2004,1128895121.95122
PSE,2005,1363711075.56977
PSE,2006,1061438611.22218
PSE,2007,1048940730.37452
PSE,2008,1252111408.76983
PSE,2009,1510481060.90897
PSE,2010,1803300000.0
PSE,2011,2024897041.18353
PSE,2012,2146030347.86086
PSE,2013,2363060855.65774
PSE,2014,1935889697.45435
PSE,2015,1838630547.78089
PSE,2016,2090751259.4962
PSE,2017,2333738904.43823
PSE,2018,2385332720.24524
PSE,2019,2374437131.81394
PYF,2000,0.0
PYF,2001,0.0
PYF,2002,0.0
PYF,2003,0.0
PYF,2004,0.0
PYF,2005,0.0
PYF,2006,0.0
PYF,2007,0.0
PYF,2008,0.0
PYF,2009,0.0
PYF,2010,0.0
PYF,2011,0.0
PYF,2012,0.0
PYF,2013,0.0
PYF,2014,0.0
PYF,2015,0.0
PYF,2016,0.0
PYF,2017,0.0
PYF,2018,0.0
PYF,2019,0.0
QAT,2000,0.0
QAT,2001,0.0
QAT,2002,0.0
QAT,2003,0.0
QAT,2004,0.0
QAT,2005,0.0
QAT,2006,0.0
QAT,2007,0.0
QAT,2008,0.0
QAT,2009,0.0
QAT,2010,0.0
QAT,2011,0.0
QAT,2012,0.0
QAT,2013,0.0
QAT,2014,0.0
QAT,2015,0.0
QAT,2016,0.0
QAT,2017,0.0
QAT,2018,0.0
QAT,2019,0.0
ROU,2000,35730110867.575
ROU,2001,38834020283.7569
ROU,2002,41448546472.1854
ROU,2003,43542454458.3499
ROU,2004,46908684719.7848
ROU,2005,49001057427.5412
ROU,2006,54321961805.7128
ROU,2007,57924889645.1751
ROU,2008,69039246507.4168
ROU,2009,66121582244.3328
ROU,2010,63212970829.7933
ROU,2011,61855467073.1885
ROU,2012,54198927770.5225
ROU,2013,56293418103.6694
ROU,2014,58764845756.3322
ROU,2015,60778231037.0215
ROU,2016,64549880679.475
ROU,2017,67543991219.1575
ROU,2018,68396070735.6755
ROU,2019,68880159899.9526
RWA,2000,405869001.087887
RWA,2001,458085472.307521
RWA,2002,490915732.152009
RWA,2003,513781519.927822
RWA,2004,593418676.310732
RWA,2005,648362760.080597
RWA,2006,724417626.619526
RWA,2007,789799171.524191
RWA,2008,909038066.607115
RWA,2009,921054271.40767
RWA,2010,998419051.365654
RWA,2011,1176274352.83372
RWA,2012,1274183089.52174
RWA,2013,1393321807.29575
RWA,2014,1428749068.76873
RWA,2015,1556613356.95564
RWA,2016,1660726746.46015
RWA,2017,1686388622.41507
RWA,2018,1833580790.88586
RWA,2019,2137772359.56314
SAU,2000,258887891799.375
SAU,2001,251369681294.898
SAU,2002,237081879543.574
SAU,2003,274102957973.9
SAU,2004,295348897286.832
SAU,2005,309611163671.642
SAU,2006,311012975309.228
SAU,2007,307252301736.589
SAU,2008,323253832885.066
SAU,2009,300756527039.591
SAU,2010,308389463973.333
SAU,2011,345266154313.494
SAU,2012,362303340259.487
SAU,2013,363109169585.045
SAU,2014,374456424426.268
SAU,2015,393343790870.889
SAU,2016,402577017572.847
SAU,2017,392927017377.908
SAU,2018,403572136146.69
SAU,2019,393098965021.769
SDN,2000,8672041050.20289
SDN,2001,9506281267.29522
SDN,2002,11120918741.6111
SDN,2003,12301215057.188
SDN,2004,13044957675.6821
SDN,2005,13410660169.454
SDN,2006,12470795827.1941
SDN,2007,15601035104.2063
SDN,2008,15272760252.3711
SDN,2009,16387860021.6192
SDN,2010,17668256721.5958
SDN,2011,17421841472.4362
SDN,2012,13437436491.2489
SDN,2013,16779166131.4683
SDN,2014,15302073433.0447
SDN,2015,14998059711.9937
SDN,2016,14300271607.1286
SDN,2017,15314313246.4057
SDN,2018,20669489404.4807
SDN,2019,21437553241.9896
SEN,2000,2704482956.24283
SEN,2001,2867628414.69098
SEN,2002,3042431126.69444
SEN,2003,3086828691.85573
SEN,2004,3218811756.72194
SEN,2005,3224553620.35046
SEN,2006,3261300799.44011
SEN,2007,3367199929.95098
SEN,2008,3297660012.56308
SEN,2009,3456779906.41876
SEN,2010,3510605905.52478
SEN,2011,3822974528.57585
SEN,2012,3853965528.0036
SEN,2013,3998182093.54379
SEN,2014,4136308331.17703
SEN,2015,4541245733.37815
SEN,2016,4703324653.91914
SEN,2017,5037126027.84998
SEN,2018,5365363718.39507
SEN,2019,5564488307.23028
SGP,2000,63877154382.1049
SGP,2001,63877154382.1049
SGP,2002,63877154382.1049
SGP,2003,63877154382.1049
SGP,2004,63877154382.1049
SGP,2005,63877154382.1049
SGP,2006,63877154382.1049
SGP,2007,63877154382.1049
SGP,2008,63877154382.1049
SGP,2009,63877154382.1049
SGP,2010,63877154382.1049
SGP,2011,63877154382.1049
SGP,2012,63877154382.1049
SGP,2013,63877154382.1049
SGP,2014,63877154382.1049
SGP,2015,63877154382.1049
SGP,2016,63877154382.1049
SGP,2017,63877154382.1049
SGP,2018,63877154382.1049
SGP,2019,63877154382.1049
SLB,2000,0.0
SLB,2001,0.0
SLB,2002,0.0
SLB,2003,0.0
SLB,2004,0.0
SLB,2005,0.0
SLB,2006,0.0
SLB,2007,0.0
SLB,2008,0.0
SLB,2009,0.0
SLB,2010,0.0
SLB,2011,0.0
SLB,2012,0.0
SLB,2013,0.0
SLB,2014,0.0
SLB,2015,0.0
SLB,2016,0.0
SLB,2017,0.0
SLB,2018,0.0
SLB,2019,0.0
SLE,2000,117577509.04524
SLE,2001,104879713.349887
SLE,2002,137688520.958184
SLE,2003,172878767.749959
SLE,2004,192485436.23102
SLE,2005,193758167.975679
SLE,2006,205251558.757784
SLE,2007,209717295.712997
SLE,2008,187822593.792022
SLE,2009,178593335.456282
SLE,2010,200605769.279836
SLE,2011,221006144.781844
SLE,2012,502669890.968338
SLE,2013,992662072.304663
SLE,2014,1127009462.47421
SLE,2015,281237976.566634
SLE,2016,362192680.139533
SLE,2017,308185573.172431
SLE,2018,300614075.059814
SLE,2019,333284199.443841
SLV,2000,3951898795.09468
SLV,2001,4117725059.55949
SLV,2002,4243873917.78833
SLV,2003,4323089240.24114
SLV,2004,4206790496.19945
SLV,2005,4266562322.54104
SLV,2006,4468632155.08074
SLV,2007,4573569260.49368
SLV,2008,4832624650.38501
SLV,2009,4540161400.90919
SLV,2010,4662860000.0
SLV,2011,4955771383.23352
SLV,2012,5055109465.21988
SLV,2013,5096665131.04905
SLV,2014,5188825656.98717
SLV,2015,5270753972.02747
SLV,2016,5340613751.86733
SLV,2017,5456858377.31298
SLV,2018,5533198263.10538
SLV,2019,5777385252.94371
SMR,2000,0.0
SMR,2001,0.0
SMR,2002,0.0
SMR,2003,0.0
SMR,2004,0.0
SMR,2005,0.0
SMR,2006,0.0
SMR,2007,0.0
SMR,2008,0.0
SMR,2009,0.0
SMR,2010,0.0
SMR,2011,0.0
SMR,2012,0.0
SMR,2013,0.0
SMR,2014,0.0
SMR,2015,0.0
SMR,2016,0.0
SMR,2017,0.0
SMR,2018,0.0
SMR,2019,0.0
SOM,2000,0.0
SOM,2001,0.0
SOM,2002,0.0
SOM,2003,0.0
SOM,2004,0.0
SOM,2005,0.0
SOM,2006,0.0
SOM,2007,0.0
SOM,2008,0.0
SOM,2009,0.0
SOM,2010,0.0
SOM,2011,0.0
SOM,2012,0.0
SOM,2013,0.0
SOM,2014,0.0
SOM,2015,0.0
SOM,2016,0.0
SOM,2017,0.0
SOM,2018,0.0
SOM,2019,0.0
SRB,2000,7973568494.7102
SRB,2001,8153754409.11803
SRB,2002,8923731120.26116
SRB,2003,9265705215.5003
SRB,2004,9971234948.1774
SRB,2005,10439944538.2169
SRB,2006,10710630879.8554
SRB,2007,11363262381.5255
SRB,2008,11771692066.9243
SRB,2009,10670180498.9357
SRB,2010,10574827380.8069
SRB,2011,11146181441.7968
SRB,2012,11203670638.6218
SRB,2013,11532598508.3943
SRB,2014,10756689362.1007
SRB,2015,11425143427.833
SRB,2016,11729197151.2608
SRB,2017,12087576790.3486
SRB,2018,12409064483.2342
SRB,2019,13154638153.177
SSD,2000,7879592834.82511
SSD,2001,7879592834.82511
SSD,2002,7879592834.82511
SSD,2003,7879592834.82511
SSD,2004,7879592834.82511
SSD,2005,7879592834.82511
SSD,2006,7879592834.82511
SSD,2007,7879592834.82511
SSD,2008,7879592834.82511
SSD,2009,8837295656.62886
SSD,2010,8928247299.23207
SSD,2011,8637892012.10953
SSD,2012,4136200971.29059
SSD,2013,2033146467.85382
SSD,2014,4416227300.32561
SSD,2015,2791859514.79195
SSD,2016,2791859514.79195
SSD,2017,2791859514.79195
SSD,2018,2791859514.79195
SSD,2019,2791859514.79195
STP,2000,23948898.1634483
STP,2001,23948898.1634483
STP,2002,21848898.1737675
STP,2003,23349430.1815233
STP,2004,24705690.1858963
STP,2005,25658354.6314323
STP,2006,27303886.5038735
STP,2007,28087029.9321117
STP,2008,29738646.1597112
STP,2009,32559000.9349899
STP,2010,34199515.4517067
STP,2011,35689132.2693205
STP,2012,36454655.1676978
STP,2013,39571877.4223527
STP,2014,40961226.5992179
STP,2015,42828611.471346
STP,2016,45408483.8077325
STP,2017,46738987.4307956
STP,2018,47120732.2813446
STP,2019,47453046.3153243
SUR,2000,936232760.128393
SUR,2001,1050112546.55254
SUR,2002,1037011319.21154
SUR,2003,1088408389.23068
SUR,2004,1242599599.28808
SUR,2005,1369580564.18592
SUR,2006,1403957737.49511
SUR,2007,1460155140.84072
SUR,2008,1578414024.40279
SUR,2009,1435721487.2122
SUR,2010,1536388140.16173
SUR,2011,1623860620.15185
SUR,2012,1450381679.38932
SUR,2013,1531990082.50859
SUR,2014,1491918890.55781
SUR,2015,1499737659.71894
SUR,2016,1308869668.77624
SUR,2017,1568255985.49394
SUR,2018,1624616313.98562
SUR,2019,1541866534.02626
SVK,2000,12841222171.7166
SVK,2001,13641183600.5535
SVK,2002,14973409811.5475
SVK,2003,16810632890.495
SVK,2004,19466351668.1197
SVK,2005,20712332096.3312
SVK,2006,24278201086.0477
SVK,2007,26929638009.9606
SVK,2008,28488594921.7451
SVK,2009,24727379240.9911
SVK,2010,27659791572.623
SVK,2011,29140765537.0898
SVK,2012,29706432678.3909
SVK,2013,27926084150.1612
SVK,2014,31859503060.8527
SVK,2015,33901076702.7938
SVK,2016,33630481377.6578
SVK,2017,34420154657.0103
SVK,2018,36460684997.5753
SVK,2019,36182708558.9654
SVN,2000,9909862854.55268
SVN,2001,10218325458.9577
SVN,2002,10642034656.0614
SVN,2003,11204310472.7373
SVN,2004,11720002780.4879
SVN,2005,12132334688.2632
SVN,2006,13179728556.4017
SVN,2007,14510521536.7368
SVN,2008,14893670426.4409
SVN,2009,12793698236.8263
SVN,2010,12765663785.4454
SVN,2011,12782254978.5393
SVN,2012,12358286617.6696
SVN,2013,12113085888.5505
SVN,2014,12711814266.9345
SVN,2015,12827592145.3535
SVN,2016,13302851371.5532
SVN,2017,14235275481.0159
SVN,2018,14760661691.6328
SVN,2019,15686684456.0747
SWE,2000,99646768437.7295
SWE,2001,100686101526.842
SWE,2002,104203319094.025
SWE,2003,106185369033.177
SWE,2004,112860134114.891
SWE,2005,115599526546.717
SWE,2006,122204341471.342
SWE,2007,128846257031.772
SWE,2008,122664621234.282
SWE,2009,104592360483.355
SWE,2010,117769011989.67
SWE,2011,122934373773.772
SWE,2012,119245179301.04
SWE,2013,115005014622.293
SWE,2014,115533698682.496
SWE,2015,121612534801.612
SWE,2016,121070582111.244
SWE,2017,126339130038.675
SWE,2018,127653497355.013
SWE,2019,129619444587.653
SWZ,2000,1202147283.22418
SWZ,2001,1208674240.24313
SWZ,2002,1289713439.74311
SWZ,2003,1317749785.22971
SWZ,2004,1332980564.66886
SWZ,2005,1369645852.39313
SWZ,2006,1531653208.17713
SWZ,2007,1648536927.37855
SWZ,2008,1583335605.08914
SWZ,2009,1532761564.09589
SWZ,2010,1673666434.4643
SWZ,2011,1697350631.40266
SWZ,2012,1789886635.34473
SWZ,2013,1867342991.49973
SWZ,2014,1890144079.59769
SWZ,2015,1866976185.40753
SWZ,2016,1912817044.65752
SWZ,2017,1948033383.04964
SWZ,2018,1941660999.08575
SWZ,2019,2026378227.70948
SYC,2000,115380565.37633
SYC,2001,114445918.693575
SYC,2002,120883322.510635
SYC,2003,106941707.557201
SYC,2004,110509620.861356
SYC,2005,128644255.305055
SYC,2006,137911259.225246
SYC,2007,147032084.095425
SYC,2008,142448365.669501
SYC,2009,131491643.351824
SYC,2010,135969406.188369
SYC,2011,156702624.548043
SYC,2012,149882696.680061
SYC,2013,123087029.216531
SYC,2014,123012213.882526
SYC,2015,131960851.458293
SYC,2016,130021541.71889
SYC,2017,127134611.451882
SYC,2018,146439934.805738
SYC,2019,144816569.222688
SYR,2000,0.0
SYR,2001,0.0
SYR,2002,0.0
SYR,2003,0.0
SYR,2004,0.0
SYR,2005,0.0
SYR,2006,0.0
SYR,2007,0.0
SYR,2008,0.0
SYR,2009,0.0
SYR,2010,0.0
SYR,2011,0.0
SYR,2012,0.0
SYR,2013,0.0
SYR,2014,0.0
SYR,2015,0.0
SYR,2016,0.0
SYR,2017,0.0
SYR,2018,0.0
SYR,2019,0.0
TCA,2000,81977300.0
TCA,2001,81977300.0
TCA,2002,81977300.0
TCA,2003,81977300.0
TCA,2004,81977300.0
TCA,2005,81977300.0
TCA,2006,81977300.0
TCA,2007,81977300.0
TCA,2008,81977300.0
TCA,2009,81977300.0
TCA,2010,81977300.0
TCA,2011,81977300.0
TCA,2012,81977300.0
TCA,2013,81977300.0
TCA,2014,81977300.0
TCA,2015,81977300.0
TCA,2016,81977300.0
TCA,2017,81977300.0
TCA,2018,81977300.0
TCA,2019,81977300.0
TCD,2000,933956396.592196
TCD,2001,933956396.592196
TCD,2002,933956396.592196
TCD,2003,933956396.592196
TCD,2004,933956396.592196
TCD,2005,933956396.592196
TCD,2006,933956396.592196
TCD,2007,933956396.592196
TCD,2008,1025059767.21387
TCD,2009,1158784112.37464
TCD,2010,1276765206.67275
TCD,2011,1387668718.31765
TCD,2012,1505521267.30015
TCD,2013,1820295201.01559
TCD,2014,1967739126.49905
TCD,2015,1883126437.34676
TCD,2016,1772021977.5433
TCD,2017,1741708226.56252
TCD,2018,1752159083.14548
TCD,2019,1767929022.46415
TGO,2000,221709506.286746
TGO,2001,224038151.734865
TGO,2002,241858924.480188
TGO,2003,250222279.13519
TGO,2004,240846705.848993
TGO,2005,253053253.796414
TGO,2006,273044950.376925
TGO,2007,257518185.197378
TGO,2008,272049783.217217
TGO,2009,488449289.834382
TGO,2010,513699531.300179
TGO,2011,531831212.698159
TGO,2012,341699208.240934
TGO,2013,359637869.251201
TGO,2014,449778545.160851
TGO,2015,456953145.807959
TGO,2016,530915175.193649
TGO,2017,554131420.220663
TGO,2018,575652440.669664
TGO,2019,613307974.420469
THA,2000,136174930646.948
THA,2001,136174930646.948
THA,2002,136174930646.948
THA,2003,136174930646.948
THA,2004,136174930646.948
THA,2005,136174930646.948
THA,2006,136174930646.948
THA,2007,136174930646.948
THA,2008,136174930646.948
THA,2009,136174930646.948
THA,2010,136174930646.948
THA,2011,136174930646.948
THA,2012,136174930646.948
THA,2013,136174930646.948
THA,2014,136174930646.948
THA,2015,136174930646.948
THA,2016,136174930646.948
THA,2017,136174930646.948
THA,2018,136174930646.948
THA,2019,136174930646.948
TJK,2000,716807003.146919
TJK,2001,819444713.508671
TJK,2002,886171791.827
TJK,2003,973809892.023267
TJK,2004,1115706176.89483
TJK,2005,1228313679.85342
TJK,2006,1295314266.15883
TJK,2007,1424423000.68059
TJK,2008,1376972833.52653
TJK,2009,1283623249.70151
TJK,2010,1409225850.65083
TJK,2011,1491761918.07188
TJK,2012,1622135385.36882
TJK,2013,1692525423.66881
TJK,2014,1791530197.37888
TJK,2015,2000050525.95909
TJK,2016,2324159651.41943
TJK,2017,2799471611.6951
TJK,2018,3125041986.27228
TJK,2019,3524443254.72413
TKL,2000,0.0
TKL,2001,0.0
TKL,2002,0.0
TKL,2003,0.0
TKL,2004,0.0
TKL,2005,0.0
TKL,2006,0.0
TKL,2007,0.0
TKL,2008,0.0
TKL,2009,0.0
TKL,2010,0.0
TKL,2011,0.0
TKL,2012,0.0
TKL,2013,0.0
TKL,2014,0.0
TKL,2015,0.0
TKL,2016,0.0
TKL,2017,0.0
TKL,2018,0.0
TKL,2019,0.0
TKM,2000,13353684210.5263
TKM,2001,13353684210.5263
TKM,2002,13353684210.5263
TKM,2003,13353684210.5263
TKM,2004,13353684210.5263
TKM,2005,13353684210.5263
TKM,2006,13353684210.5263
TKM,2007,13353684210.5263
TKM,2008,13353684210.5263
TKM,2009,13353684210.5263
TKM,2010,13353684210.5263
TKM,2011,13353684210.5263
TKM,2012,13353684210.5263
TKM,2013,13353684210.5263
TKM,2014,13353684210.5263
TKM,2015,13353684210.5263
TKM,2016,13353684210.5263
TKM,2017,13353684210.5263
TKM,2018,13353684210.5263
TKM,2019,13353684210.5263
TLS,2000,93847188.2256192
TLS,2001,90649027.2874658
TLS,2002,70325552.6806735
TLS,2003,58226596.3524607
TLS,2004,20880907.4083298
TLS,2005,19303873.6942026
TLS,2006,16763860.4329867
TLS,2007,24274896.5183434
TLS,2008,48318614.3598949
TLS,2009,74663332.1450557
TLS,2010,80542000.0
TLS,2011,89420994.6504011
TLS,2012,71938277.5362898
TLS,2013,101483881.352061
TLS,2014,90423336.6440947
TLS,2015,110520439.334402
TLS,2016,118967885.315389
TLS,2017,87483264.6707487
TLS,2018,92079511.5850019
TLS,2019,186963067.611524
TON,2000,52292165.3752913
TON,2001,54842441.9895416
TON,2002,57302912.5532384
TON,2003,59706202.684965
TON,2004,60367421.7434528
TON,2005,58649269.601979
TON,2006,56584953.2885185
TON,2007,54045877.9736019
TON,2008,56976118.3137239
TON,2009,63564683.450662
TON,2010,66170770.9056975
TON,2011,69647575.9565417
TON,2012,72022447.0711814
TON,2013,61355777.4392513
TON,2014,66241060.2818661
TON,2015,65825536.0991576
TON,2016,74162482.2115794
TON,2017,81384825.6693361
TON,2018,69625026.6159616
TON,2019,72802233.595106
TTO,2000,5723199642.95992
TTO,2001,6117292835.60139
TTO,2002,6657820479.00506
TTO,2003,8424080239.72525
TTO,2004,9101854815.67606
TTO,2005,10008960675.9682
TTO,2006,11754337903.8982
TTO,2007,12265780236.014
TTO,2008,12393582232.839
TTO,2009,12151642023.2703
TTO,2010,11924068700.4941
TTO,2011,11501968237.3295
TTO,2012,11425692105.5805
TTO,2013,11633796855.5974
TTO,2014,11452314441.245
TTO,2015,11367955768.3883
TTO,2016,10525160883.6516
TTO,2017,10463997774.0226
TTO,2018,10312700992.5697
TTO,2019,10395202600.5102
TUN,2000,9497043736.40611
TUN,2001,9765988014.56075
TUN,2002,9943002070.71791
TUN,2003,9862990152.44623
TUN,2004,10366136783.5337
TUN,2005,10594170401.3025
TUN,2006,10754781071.0891
TUN,2007,11952696345.5119
TUN,2008,12132267317.9432
TUN,2009,12122500736.1093
TUN,2010,12765334637.4179
TUN,2011,12032610458.2431
TUN,2012,12177809769.2846
TUN,2013,12121557611.2541
TUN,2014,12105803933.1171
TUN,2015,11929097265.8017
TUN,2016,11881158578.717
TUN,2017,11798722480.262
TUN,2018,11823537143.1189
TUN,2019,11703201397.7047
TUR,2000,120290705674.762
TUR,2001,107618622657.412
TUR,2002,114725158427.231
TUR,2003,125570008520.585
TUR,2004,143286966846.948
TUR,2005,158519006420.4
TUR,2006,178770354581.237
TUR,2007,192118682252.093
TUR,2008,190805474998.228
TUR,2009,170763151868.709
TUR,2010,190286667354.272
TUR,2011,227051091660.137
TUR,2012,237640546041.22
TUR,2013,263147204964.744
TUR,2014,276516224221.648
TUR,2015,290444885353.617
TUR,2016,303753605717.435
TUR,2017,332057648768.408
TUR,2018,333594367106.166
TUR,2019,323583819660.062
TUV,2000,1322136.39560658
TUV,2001,1392279.64028524
TUV,2002,1793180.16691679
TUV,2003,1998636.10723918
TUV,2004,1734259.84138672
TUV,2005,1418997.8398492
TUV,2006,1682162.5405663
TUV,2007,2433970.59034934
TUV,2008,3510350.56323634
TUV,2009,3033376.49942148
TUV,2010,1773986.42450926
TUV,2011,2534084.1304816
TUV,2012,1627450.80971695
TUV,2013,1651873.41218233
TUV,2014,1720741.32513956
TUV,2015,1815052.10593931
TUV,2016,1815052.10593931
TUV,2017,1815052.10593931
TUV,2018,1815052.10593931
TUV,2019,1815052.10593931
TZA,2000,3171659761.10961
TZA,2001,3405874387.91547
TZA,2002,3768363480.16765
TZA,2003,4232908964.74671
TZA,2004,4742995040.41554
TZA,2005,5253762251.21475
TZA,2006,5755736288.83876
TZA,2007,6297257827.05277
TZA,2008,6681350860.70704
TZA,2009,6907809270.65474
TZA,2010,7541332287.56523
TZA,2011,8433974929.34306
TZA,2012,8790326774.98743
TZA,2013,9711348031.16056
TZA,2014,10290507803.0138
TZA,2015,11290589120.2882
TZA,2016,12617052151.8643
TZA,2017,13964122000.5182
TZA,2018,15317653937.5974
TZA,2019,16900137032.2225
UGA,2000,2882127463.15783
UGA,2001,2976070162.19745
UGA,2002,3196786233.57149
UGA,2003,3499483171.70099
UGA,2004,3780165923.72022
UGA,2005,4217080424.11393
UGA,2006,4838460157.71494
UGA,2007,5303071099.91098
UGA,2008,5770768488.91892
UGA,2009,6102406501.1052
UGA,2010,6582435139.90405
UGA,2011,7326056785.32157
UGA,2012,7549984294.8062
UGA,2013,7711745081.60686
UGA,2014,8200805706.56072
UGA,2015,8836667871.86988
UGA,2016,9238966609.03287
UGA,2017,9869257317.60456
UGA,2018,10508679036.5814
UGA,2019,11572776286.0773
UKR,2000,25369817820.9209
UKR,2001,28972331946.4445
UKR,2002,31000395182.6489
UKR,2003,32019998059.9748
UKR,2004,35622247832.0427
UKR,2005,35732676798.9483
UKR,2006,38305429534.0702
UKR,2007,42327499621.0135
UKR,2008,39914832147.5277
UKR,2009,32143152778.6096
UKR,2010,35225187761.4799
