ISO,Year,TWW
TKL,2006,0.0
TKL,2007,0.0
TKL,2008,0.0
TKL,2009,0.0
TKL,2010,0.0
TKL,2011,0.0
TKL,2012,0.0
TKL,2013,0.0
TKL,2014,0.0
TKL,2015,0.0
TKL,2016,0.0
TKL,2017,0.0
TKL,2018,0.0
TKL,2019,0.0
TKM,2000,24.91
TKM,2001,24.91
TKM,2002,24.91
TKM,2003,24.91
TKM,2004,27.87
TKM,2005,27.87
TKM,2006,27.87
TKM,2007,27.87
TKM,2008,27.87
TKM,2009,27.87
TKM,2010,27.87
TKM,2011,27.87
TKM,2012,27.87
TKM,2013,27.87
TKM,2014,27.87
TKM,2015,27.87
TKM,2016,27.87
TKM,2017,27.87
TKM,2018,27.87
TKM,2019,27.87
TLS,2000,1.172
TLS,2001,1.172
TLS,2002,1.172
TLS,2003,1.172
TLS,2004,1.172
TLS,2005,1.172
TLS,2006,1.172
TLS,2007,1.172
TLS,2008,1.172
TLS,2009,1.172
TLS,2010,1.172
TLS,2011,1.172
TLS,2012,1.172
TLS,2013,1.172
TLS,2014,1.172
TLS,2015,1.172
TLS,2016,1.172
TLS,2017,1.172
TLS,2018,1.172
TLS,2019,1.172
TON,2000,0.0
TON,2001,0.0
TON,2002,0.0
TON,2003,0.0
TON,2004,0.0
TON,2005,0.0
TON,2006,0.0
TON,2007,0.0
TON,2008,0.0
TON,2009,0.0
TON,2010,0.0
TON,2011,0.0
TON,2012,0.0
TON,2013,0.0
TON,2014,0.0
TON,2015,0.0
TON,2016,0.0
TON,2017,0.0
TON,2018,0.0
TON,2019,0.0
TTO,2000,0.314
TTO,2001,0.314
TTO,2002,0.314
TTO,2003,0.314
TTO,2004,0.314
TTO,2005,0.309
TTO,2006,0.309
TTO,2007,0.309
TTO,2008,0.309
TTO,2009,0.309
TTO,2010,0.309
TTO,2011,0.3362
TTO,2012,0.3362
TTO,2013,0.3362
TTO,2014,0.3362
TTO,2015,0.3362
TTO,2016,0.3362
TTO,2017,0.3362
TTO,2018,0.3362
TTO,2019,0.3362
TUN,2000,2.809
TUN,2001,2.809
TUN,2002,2.809
TUN,2003,2.809
TUN,2004,2.809
TUN,2005,2.809
TUN,2006,2.809
TUN,2007,2.809
TUN,2008,2.809
TUN,2009,2.809
TUN,2010,2.809
TUN,2011,3.217
TUN,2012,3.217
TUN,2013,3.217
TUN,2014,3.217
TUN,2015,3.217
TUN,2016,3.217
TUN,2017,4.768
TUN,2018,4.768
TUN,2019,4.768
TUR,2000,37.78
TUR,2001,37.78
TUR,2002,37.78
TUR,2003,37.78
TUR,2004,37.78
TUR,2005,37.78
TUR,2006,35.94
TUR,2007,35.94
TUR,2008,35.94
TUR,2009,35.94
TUR,2010,35.94
TUR,2011,35.94
TUR,2012,50.51
TUR,2013,50.51
TUR,2014,50.51
TUR,2015,50.51
TUR,2016,50.51
TUR,2017,58.76
TUR,2018,58.76
TUR,2019,58.76
TUV,2000,0.0
TUV,2001,0.0
TUV,2002,0.0
TUV,2003,0.0
TUV,2004,0.0
TUV,2005,0.0
TUV,2006,0.0
TUV,2007,0.0
TUV,2008,0.0
TUV,2009,0.0
TUV,2010,0.0
TUV,2011,0.0
TUV,2012,0.0
TUV,2013,0.0
TUV,2014,0.0
TUV,2015,0.0
TUV,2016,0.0
TUV,2017,0.0
TUV,2018,0.0
TUV,2019,0.0
TZA,2000,5.184
TZA,2001,5.184
TZA,2002,5.184
TZA,2003,5.184
TZA,2004,5.184
TZA,2005,5.184
TZA,2006,5.184
TZA,2007,5.184
TZA,2008,5.184
TZA,2009,5.184
TZA,2010,5.184
TZA,2011,5.184
TZA,2012,5.184
TZA,2013,5.184
TZA,2014,5.184
TZA,2015,5.184
TZA,2016,5.184
TZA,2017,5.184
TZA,2018,5.184
TZA,2019,5.184
UGA,2000,0.3174
UGA,2001,0.3174
UGA,2002,0.3174
UGA,2003,0.3174
UGA,2004,0.3174
UGA,2005,0.3174
UGA,2006,0.3174
UGA,2007,0.3174
UGA,2008,0.637
UGA,2009,0.637
UGA,2010,0.637
UGA,2011,0.637
UGA,2012,0.637
UGA,2013,0.637
UGA,2014,0.637
UGA,2015,0.637
UGA,2016,0.637
UGA,2017,0.637
UGA,2018,0.637
UGA,2019,0.637
UKR,2000,18.28
UKR,2001,18.28
UKR,2002,18.28
UKR,2003,18.28
UKR,2004,18.28
UKR,2005,15.08
UKR,2006,15.08
UKR,2007,15.08
UKR,2008,15.08
UKR,2009,15.08
UKR,2010,14.85
UKR,2011,14.85
UKR,2012,14.85
UKR,2013,14.85
UKR,2014,14.85
UKR,2015,14.85
UKR,2016,14.85
UKR,2017,8.635
UKR,2018,8.635
UKR,2019,8.635
URY,2000,3.66
URY,2001,3.66
URY,2002,3.66
URY,2003,3.66
URY,2004,3.66
URY,2005,3.66
URY,2006,3.66
URY,2007,3.66
URY,2008,3.66
URY,2009,3.66
URY,2010,3.66
URY,2011,3.66
URY,2012,3.66
URY,2013,3.66
URY,2014,3.66
URY,2015,3.66
URY,2016,3.66
URY,2017,3.66
URY,2018,3.66
URY,2019,3.66
UZB,2000,53.74
UZB,2001,53.74
UZB,2002,53.74
UZB,2003,53.74
UZB,2004,53.74
UZB,2005,49.16
UZB,2006,49.16
UZB,2007,49.16
UZB,2008,49.16
UZB,2009,49.16
UZB,2010,49.16
UZB,2011,49.16
UZB,2012,49.16
UZB,2013,49.16
UZB,2014,49.16
UZB,2015,49.16
UZB,2016,49.16
UZB,2017,58.9
UZB,2018,58.9
UZB,2019,58.9
VCT,2000,0.0079
VCT,2001,0.0079
VCT,2002,0.0079
VCT,2003,0.0079
VCT,2004,0.0079
VCT,2005,0.0079
VCT,2006,0.0079
VCT,2007,0.0079
VCT,2008,0.0079
VCT,2009,0.0079
VCT,2010,0.0079
VCT,2011,0.0079
VCT,2012,0.0079
VCT,2013,0.0079
VCT,2014,0.0079
VCT,2015,0.0079
VCT,2016,0.0079
VCT,2017,0.0079
VCT,2018,0.0079
VCT,2019,0.0079
VEN,2000,9.059
VEN,2001,9.059
VEN,2002,9.059
VEN,2003,9.059
VEN,2004,9.059
VEN,2005,9.059
VEN,2006,9.059
VEN,2007,22.62
VEN,2008,22.62
VEN,2009,22.62
VEN,2010,22.62
VEN,2011,22.62
VEN,2012,22.62
VEN,2013,22.62
VEN,2014,22.62
VEN,2015,22.62
VEN,2016,22.62
VEN,2017,22.62
VEN,2018,22.62
VEN,2019,22.62
VGB,2000,0.0
VGB,2001,0.0
VGB,2002,0.0
VGB,2003,0.0
VGB,2004,0.0
VGB,2005,0.0
VGB,2006,0.0
VGB,2007,0.0
VGB,2008,0.0
VGB,2009,0.0
VGB,2010,0.0
VGB,2011,0.0
VGB,2012,0.0
VGB,2013,0.0
VGB,2014,0.0
VGB,2015,0.0
VGB,2016,0.0
VGB,2017,0.0
VGB,2018,0.0
VGB,2019,0.0
VIR,2000,0.0
VIR,2001,0.0
VIR,2002,0.0
VIR,2003,0.0
VIR,2004,0.0
VIR,2005,0.0
VIR,2006,0.0
VIR,2007,0.0
VIR,2008,0.0
VIR,2009,0.0
VIR,2010,0.0
VIR,2011,0.0
VIR,2012,0.0
VIR,2013,0.0
VIR,2014,0.0
VIR,2015,0.0
VIR,2016,0.0
VIR,2017,0.0
VIR,2018,0.0
VIR,2019,0.0
VNM,2000,81.86
VNM,2001,81.86
VNM,2002,81.86
VNM,2003,81.86
VNM,2004,81.86
VNM,2005,81.86
VNM,2006,81.86
VNM,2007,81.86
VNM,2008,81.86
VNM,2009,81.86
VNM,2010,81.86
VNM,2011,81.86
VNM,2012,81.86
VNM,2013,81.86
VNM,2014,81.86
VNM,2015,81.86
VNM,2016,81.86
VNM,2017,81.86
VNM,2018,81.86
VNM,2019,81.86
VUT,2000,0.0
VUT,2001,0.0
VUT,2002,0.0
VUT,2003,0.0
VUT,2004,0.0
VUT,2005,0.0
VUT,2006,0.0
VUT,2007,0.0
VUT,2008,0.0
VUT,2009,0.0
VUT,2010,0.0
VUT,2011,0.0
VUT,2012,0.0
VUT,2013,0.0
VUT,2014,0.0
VUT,2015,0.0
VUT,2016,0.0
VUT,2017,0.0
VUT,2018,0.0
VUT,2019,0.0
WSM,2000,0.0
WSM,2001,0.0
WSM,2002,0.0
WSM,2003,0.0
WSM,2004,0.0
WSM,2005,0.0
WSM,2006,0.0
WSM,2007,0.0
WSM,2008,0.0
WSM,2009,0.0
WSM,2010,0.0
WSM,2011,0.0
WSM,2012,0.0
WSM,2013,0.0
WSM,2014,0.0
WSM,2015,0.0
WSM,2016,0.0
WSM,2017,0.0
WSM,2018,0.0
WSM,2019,0.0
XKX,2000,0.0
XKX,2001,0.0
XKX,2002,0.0
XKX,2003,0.0
XKX,2004,0.0
XKX,2005,0.0
XKX,2006,0.0
XKX,2007,0.0
XKX,2008,0.0
XKX,2009,0.0
XKX,2010,0.0
XKX,2011,0.0
XKX,2012,0.0
XKX,2013,0.0
XKX,2014,0.0
XKX,2015,0.0
XKX,2016,0.0
XKX,2017,0.0
XKX,2018,0.0
XKX,2019,0.0
YEM,2000,3.384
YEM,2001,3.384
YEM,2002,3.384
YEM,2003,3.384
YEM,2004,3.384
YEM,2005,3.54
YEM,2006,3.54
YEM,2007,3.54
YEM,2008,3.54
YEM,2009,3.54
YEM,2010,3.54
YEM,2011,3.54
YEM,2012,3.54
YEM,2013,3.54
YEM,2014,3.54
YEM,2015,3.54
YEM,2016,3.54
YEM,2017,3.54
YEM,2018,3.54
YEM,2019,3.54
ZAF,2000,12.73
ZAF,2001,12.73
ZAF,2002,12.73
ZAF,2003,12.73
ZAF,2004,12.73
ZAF,2005,12.73
ZAF,2006,12.73
ZAF,2007,12.73
ZAF,2008,12.73
ZAF,2009,12.73
ZAF,2010,12.73
ZAF,2011,12.73
ZAF,2012,12.73
ZAF,2013,12.73
ZAF,2014,12.73
ZAF,2015,12.73
ZAF,2016,12.73
ZAF,2017,19.38
ZAF,2018,19.38
ZAF,2019,19.38
ZMB,2000,1.572
ZMB,2001,1.572
ZMB,2002,1.572
ZMB,2003,1.572
ZMB,2004,1.572
ZMB,2005,1.572
ZMB,2006,1.572
ZMB,2007,1.572
ZMB,2008,1.572
ZMB,2009,1.572
ZMB,2010,1.572
ZMB,2011,1.572
ZMB,2012,1.572
ZMB,2013,1.572
ZMB,2014,1.572
ZMB,2015,1.572
ZMB,2016,1.572
ZMB,2017,1.572
ZMB,2018,1.572
ZMB,2019,1.572
ZWE,2000,4.205
ZWE,2001,4.205
ZWE,2002,4.205
ZWE,2003,4.205
ZWE,2004,4.205
ZWE,2005,4.205
ZWE,2006,4.205
ZWE,2007,3.57
ZWE,2008,3.57
ZWE,2009,3.57
ZWE,2010,3.57
ZWE,2011,3.57
ZWE,2012,3.57
ZWE,2013,3.57
ZWE,2014,3.57
ZWE,2015,3.57
ZWE,2016,3.57
ZWE,2017,3.339
ZWE,2018,3.339
ZWE,2019,3.339
