ISO,Year,EW1
TTO,2004,54.01
TTO,2005,55.63
TTO,2006,61.14
TTO,2007,63.58
TTO,2008,63.53
TTO,2009,61.64
TTO,2010,61.96
TTO,2011,60.83
TTO,2012,60.81
TTO,2013,61.69
TTO,2014,61.64
TTO,2015,62.98
TTO,2016,59.45
TTO,2017,58.58
TTO,2018,58.1
TTO,2019,58.1
TUN,2000,7.99
TUN,2001,7.8
TUN,2002,7.95
TUN,2003,8.21
TUN,2004,8.56
TUN,2005,8.91
TUN,2006,9.39
TUN,2007,9.95
TUN,2008,10.42
TUN,2009,10.31
TUN,2010,10.64
TUN,2011,10.49
TUN,2012,10.11
TUN,2013,9.62
TUN,2014,9.03
TUN,2015,8.48
TUN,2016,8.08
TUN,2017,7.83
TUN,2018,10.16
TUN,2019,10.16
TUR,2000,10.45
TUR,2001,10.45
TUR,2002,10.45
TUR,2003,10.45
TUR,2004,10.45
TUR,2005,11.09
TUR,2006,11.7
TUR,2007,12.36
TUR,2008,11.73
TUR,2009,10.85
TUR,2010,11.13
TUR,2011,11.77
TUR,2012,11.61
TUR,2013,12.57
TUR,2014,13.2
TUR,2015,12.7
TUR,2016,12.61
TUR,2017,13.56
TUR,2018,14.08
TUR,2019,14.08
TUV,2000,0.0
TUV,2001,0.0
TUV,2002,0.0
TUV,2003,0.0
TUV,2004,0.0
TUV,2005,0.0
TUV,2006,0.0
TUV,2007,0.0
TUV,2008,0.0
TUV,2009,0.0
TUV,2010,0.0
TUV,2011,0.0
TUV,2012,0.0
TUV,2013,0.0
TUV,2014,0.0
TUV,2015,0.0
TUV,2016,0.0
TUV,2017,0.0
TUV,2018,0.0
TUV,2019,0.0
TZA,2000,2.69
TZA,2001,2.69
TZA,2002,2.69
TZA,2003,2.87
TZA,2004,3.05
TZA,2005,3.3
TZA,2006,3.48
TZA,2007,3.79
TZA,2008,3.88
TZA,2009,4.01
TZA,2010,4.29
TZA,2011,4.68
TZA,2012,4.79
TZA,2013,5.55
TZA,2014,5.99
TZA,2015,6.23
TZA,2016,6.59
TZA,2017,6.92
TZA,2018,7.5
TZA,2019,7.5
UGA,2000,22.78
UGA,2001,22.78
UGA,2002,22.78
UGA,2003,22.78
UGA,2004,22.78
UGA,2005,22.78
UGA,2006,22.78
UGA,2007,22.78
UGA,2008,22.78
UGA,2009,22.78
UGA,2010,22.78
UGA,2011,22.78
UGA,2012,22.78
UGA,2013,24.11
UGA,2014,25.11
UGA,2015,26.91
UGA,2016,27.78
UGA,2017,28.47
UGA,2018,32.44
UGA,2019,32.44
UKR,2000,2.75
UKR,2001,3.23
UKR,2002,3.64
UKR,2003,4.29
UKR,2004,5.04
UKR,2005,5.34
UKR,2006,5.82
UKR,2007,6.46
UKR,2008,6.52
UKR,2009,5.54
UKR,2010,5.58
UKR,2011,6.03
UKR,2012,6.47
UKR,2013,6.94
UKR,2014,6.8
UKR,2015,6.89
UKR,2016,6.93
UKR,2017,6.36
UKR,2018,6.59
UKR,2019,6.59
URY,2000,8.12
URY,2001,7.84
URY,2002,7.1
URY,2003,6.89
URY,2004,6.97
URY,2005,7.61
URY,2006,7.85
URY,2007,8.43
URY,2008,9.0
URY,2009,9.56
URY,2010,10.36
URY,2011,10.69
URY,2012,11.23
URY,2013,11.81
URY,2014,12.32
URY,2015,12.49
URY,2016,12.78
URY,2017,13.17
URY,2018,13.33
URY,2019,13.33
UZB,2000,0.32
UZB,2001,0.34
UZB,2002,0.35
UZB,2003,0.37
UZB,2004,0.41
UZB,2005,0.46
UZB,2006,0.51
UZB,2007,0.56
UZB,2008,0.62
UZB,2009,0.68
UZB,2010,0.75
UZB,2011,0.83
UZB,2012,0.91
UZB,2013,0.99
UZB,2014,1.07
UZB,2015,1.31
UZB,2016,1.41
UZB,2017,1.33
UZB,2018,1.42
UZB,2019,1.42
VCT,2000,0.0
VCT,2001,0.0
VCT,2002,0.0
VCT,2003,0.0
VCT,2004,0.0
VCT,2005,0.0
VCT,2006,0.0
VCT,2007,0.0
VCT,2008,0.0
VCT,2009,0.0
VCT,2010,0.0
VCT,2011,0.0
VCT,2012,0.0
VCT,2013,0.0
VCT,2014,0.0
VCT,2015,0.0
VCT,2016,0.0
VCT,2017,0.0
VCT,2018,0.0
VCT,2019,0.0
VEN,2000,25.72
VEN,2001,21.73
VEN,2002,17.03
VEN,2003,13.72
VEN,2004,13.92
VEN,2005,13.66
VEN,2006,13.77
VEN,2007,14.04
VEN,2008,14.85
VEN,2009,14.02
VEN,2010,13.89
VEN,2011,14.47
VEN,2012,15.32
VEN,2013,15.56
VEN,2014,14.75
VEN,2015,13.39
VEN,2016,11.41
VEN,2017,9.56
VEN,2018,7.8
VEN,2019,7.8
VGB,2000,0.0
VGB,2001,0.0
VGB,2002,0.0
VGB,2003,0.0
VGB,2004,0.0
VGB,2005,0.0
VGB,2006,0.0
VGB,2007,0.0
VGB,2008,0.0
VGB,2009,0.0
VGB,2010,0.0
VGB,2011,0.0
VGB,2012,0.0
VGB,2013,0.0
VGB,2014,0.0
VGB,2015,0.0
VGB,2016,0.0
VGB,2017,0.0
VGB,2018,0.0
VGB,2019,0.0
VIR,2000,0.0
VIR,2001,0.0
VIR,2002,0.0
VIR,2003,0.0
VIR,2004,0.0
VIR,2005,0.0
VIR,2006,0.0
VIR,2007,0.0
VIR,2008,0.0
VIR,2009,0.0
VIR,2010,0.0
VIR,2011,0.0
VIR,2012,0.0
VIR,2013,0.0
VIR,2014,0.0
VIR,2015,0.0
VIR,2016,0.0
VIR,2017,0.0
VIR,2018,0.0
VIR,2019,0.0
VNM,2000,1.12
VNM,2001,1.17
VNM,2002,1.23
VNM,2003,1.28
VNM,2004,1.24
VNM,2005,1.29
VNM,2006,1.38
VNM,2007,1.48
VNM,2008,1.56
VNM,2009,1.65
VNM,2010,1.52
VNM,2011,1.64
VNM,2012,1.75
VNM,2013,1.84
VNM,2014,1.96
VNM,2015,2.07
VNM,2016,2.2
VNM,2017,2.35
VNM,2018,2.52
VNM,2019,2.52
VUT,2000,0.0
VUT,2001,0.0
VUT,2002,0.0
VUT,2003,0.0
VUT,2004,0.0
VUT,2005,0.0
VUT,2006,0.0
VUT,2007,0.0
VUT,2008,0.0
VUT,2009,0.0
VUT,2010,0.0
VUT,2011,0.0
VUT,2012,0.0
VUT,2013,0.0
VUT,2014,0.0
VUT,2015,0.0
VUT,2016,0.0
VUT,2017,0.0
VUT,2018,0.0
VUT,2019,0.0
WSM,2000,0.0
WSM,2001,0.0
WSM,2002,0.0
WSM,2003,0.0
WSM,2004,0.0
WSM,2005,0.0
WSM,2006,0.0
WSM,2007,0.0
WSM,2008,0.0
WSM,2009,0.0
WSM,2010,0.0
WSM,2011,0.0
WSM,2012,0.0
WSM,2013,0.0
WSM,2014,0.0
WSM,2015,0.0
WSM,2016,0.0
WSM,2017,0.0
WSM,2018,0.0
WSM,2019,0.0
XKX,2000,0.0
XKX,2001,0.0
XKX,2002,0.0
XKX,2003,0.0
XKX,2004,0.0
XKX,2005,0.0
XKX,2006,0.0
XKX,2007,0.0
XKX,2008,0.0
XKX,2009,0.0
XKX,2010,0.0
XKX,2011,0.0
XKX,2012,0.0
XKX,2013,0.0
XKX,2014,0.0
XKX,2015,0.0
XKX,2016,0.0
XKX,2017,0.0
XKX,2018,0.0
XKX,2019,0.0
YEM,2000,9.88
YEM,2001,9.88
YEM,2002,9.88
YEM,2003,9.88
YEM,2004,9.88
YEM,2005,10.39
YEM,2006,10.93
YEM,2007,11.27
YEM,2008,11.75
YEM,2009,12.09
YEM,2010,12.48
YEM,2011,10.56
YEM,2012,10.68
YEM,2013,11.05
YEM,2014,9.92
YEM,2015,6.82
YEM,2016,5.8
YEM,2017,5.22
YEM,2018,5.15
YEM,2019,5.15
ZAF,2000,14.07
ZAF,2001,14.28
ZAF,2002,14.57
ZAF,2003,14.87
ZAF,2004,15.25
ZAF,2005,15.88
ZAF,2006,16.41
ZAF,2007,16.93
ZAF,2008,17.29
ZAF,2009,16.89
ZAF,2010,17.17
ZAF,2011,17.28
ZAF,2012,17.45
ZAF,2013,17.53
ZAF,2014,16.17
ZAF,2015,14.94
ZAF,2016,14.64
ZAF,2017,14.64
ZAF,2018,14.32
ZAF,2019,14.32
ZMB,2000,3.88
ZMB,2001,4.14
ZMB,2002,4.44
ZMB,2003,4.75
ZMB,2004,5.11
ZMB,2005,5.55
ZMB,2006,6.12
ZMB,2007,6.71
ZMB,2008,7.28
ZMB,2009,8.1
ZMB,2010,8.98
ZMB,2011,9.46
ZMB,2012,10.22
ZMB,2013,11.18
ZMB,2014,11.37
ZMB,2015,12.17
ZMB,2016,12.01
ZMB,2017,12.76
ZMB,2018,13.31
ZMB,2019,13.31
ZWE,2000,1.78
ZWE,2001,1.57
ZWE,2002,1.38
ZWE,2003,1.38
ZWE,2004,1.43
ZWE,2005,1.51
ZWE,2006,1.25
ZWE,2007,1.16
ZWE,2008,1.18
ZWE,2009,2.11
ZWE,2010,2.42
ZWE,2011,2.87
ZWE,2012,3.35
ZWE,2013,3.59
ZWE,2014,3.66
ZWE,2015,4.8
ZWE,2016,4.91
ZWE,2017,5.21
ZWE,2018,4.83
ZWE,2019,4.83
