ISO,Year,IWU
TJK,2000,0.56
TJK,2001,0.56
TJK,2002,0.56
TJK,2003,0.56
TJK,2004,0.56
TJK,2005,0.56
TJK,2006,0.4078
TJK,2007,0.4078
TJK,2008,0.4078
TJK,2009,0.4078
TJK,2010,0.4078
TJK,2011,0.4078
TJK,2012,0.4078
TJK,2013,0.4078
TJK,2014,0.4078
TJK,2015,0.4078
TJK,2016,0.4078
TJK,2017,0.4078
TJK,2018,0.4078
TJK,2019,0.4078
TKL,2000,0.0
TKL,2001,0.0
TKL,2002,0.0
TKL,2003,0.0
TKL,2004,0.0
TKL,2005,0.0
TKL,2006,0.0
TKL,2007,0.0
TKL,2008,0.0
TKL,2009,0.0
TKL,2010,0.0
TKL,2011,0.0
TKL,2012,0.0
TKL,2013,0.0
TKL,2014,0.0
TKL,2015,0.0
TKL,2016,0.0
TKL,2017,0.0
TKL,2018,0.0
TKL,2019,0.0
TKM,2000,0.2701
TKM,2001,0.2701
TKM,2002,0.2701
TKM,2003,0.2701
TKM,2004,0.839
TKM,2005,0.839
TKM,2006,0.839
TKM,2007,0.839
TKM,2008,0.839
TKM,2009,0.839
TKM,2010,0.839
TKM,2011,0.839
TKM,2012,0.839
TKM,2013,0.839
TKM,2014,0.839
TKM,2015,0.839
TKM,2016,0.839
TKM,2017,0.839
TKM,2018,0.839
TKM,2019,0.839
TLS,2000,0.0044
TLS,2001,0.0044
TLS,2002,0.0044
TLS,2003,0.0044
TLS,2004,0.002
TLS,2005,0.002
TLS,2006,0.002
TLS,2007,0.002
TLS,2008,0.002
TLS,2009,0.002
TLS,2010,0.002
TLS,2011,0.002
TLS,2012,0.002
TLS,2013,0.002
TLS,2014,0.002
TLS,2015,0.002
TLS,2016,0.002
TLS,2017,0.002
TLS,2018,0.002
TLS,2019,0.002
TON,2000,0.0
TON,2001,0.0
TON,2002,0.0
TON,2003,0.0
TON,2004,0.0
TON,2005,0.0
TON,2006,0.0
TON,2007,0.0
TON,2008,0.0
TON,2009,0.0
TON,2010,0.0
TON,2011,0.0
TON,2012,0.0
TON,2013,0.0
TON,2014,0.0
TON,2015,0.0
TON,2016,0.0
TON,2017,0.0
TON,2018,0.0
TON,2019,0.0
TTO,2000,0.099
TTO,2001,0.099
TTO,2002,0.099
TTO,2003,0.099
TTO,2004,0.099
TTO,2005,0.116
TTO,2006,0.116
TTO,2007,0.116
TTO,2008,0.116
TTO,2009,0.116
TTO,2010,0.116
TTO,2011,0.1289
TTO,2012,0.1289
TTO,2013,0.1289
TTO,2014,0.1289
TTO,2015,0.1289
TTO,2016,0.1289
TTO,2017,0.1289
TTO,2018,0.1289
TTO,2019,0.1289
TUN,2000,0.11
TUN,2001,0.11
TUN,2002,0.11
TUN,2003,0.11
TUN,2004,0.11
TUN,2005,0.11
TUN,2006,0.11
TUN,2007,0.11
TUN,2008,0.11
TUN,2009,0.11
TUN,2010,0.11
TUN,2011,0.165
TUN,2012,0.165
TUN,2013,0.165
TUN,2014,0.165
TUN,2015,0.165
TUN,2016,0.165
TUN,2017,0.965
TUN,2018,0.965
TUN,2019,0.965
TUR,2000,1.47
TUR,2001,1.47
TUR,2002,1.47
TUR,2003,1.47
TUR,2004,1.224
TUR,2005,1.224
TUR,2006,1.224
TUR,2007,1.224
TUR,2008,1.224
TUR,2009,1.224
TUR,2010,1.224
TUR,2011,1.224
TUR,2012,1.792
TUR,2013,1.792
TUR,2014,1.792
TUR,2015,1.792
TUR,2016,1.792
TUR,2017,2.898
TUR,2018,2.898
TUR,2019,2.898
TUV,2000,0.0
TUV,2001,0.0
TUV,2002,0.0
TUV,2003,0.0
TUV,2004,0.0
TUV,2005,0.0
TUV,2006,0.0
TUV,2007,0.0
TUV,2008,0.0
TUV,2009,0.0
TUV,2010,0.0
TUV,2011,0.0
TUV,2012,0.0
TUV,2013,0.0
TUV,2014,0.0
TUV,2015,0.0
TUV,2016,0.0
TUV,2017,0.0
TUV,2018,0.0
TUV,2019,0.0
TZA,2000,0.025
TZA,2001,0.025
TZA,2002,0.025
TZA,2003,0.025
TZA,2004,0.025
TZA,2005,0.025
TZA,2006,0.025
TZA,2007,0.025
TZA,2008,0.025
TZA,2009,0.025
TZA,2010,0.025
TZA,2011,0.025
TZA,2012,0.025
TZA,2013,0.025
TZA,2014,0.025
TZA,2015,0.025
TZA,2016,0.025
TZA,2017,0.025
TZA,2018,0.025
TZA,2019,0.025
UGA,2000,0.046
UGA,2001,0.046
UGA,2002,0.046
UGA,2003,0.046
UGA,2004,0.046
UGA,2005,0.046
UGA,2006,0.046
UGA,2007,0.046
UGA,2008,0.05
UGA,2009,0.05
UGA,2010,0.05
UGA,2011,0.05
UGA,2012,0.05
UGA,2013,0.05
UGA,2014,0.05
UGA,2015,0.05
UGA,2016,0.05
UGA,2017,0.05
UGA,2018,0.05
UGA,2019,0.05
UKR,2000,9.486
UKR,2001,9.486
UKR,2002,9.486
UKR,2003,9.486
UKR,2004,9.486
UKR,2005,7.24
UKR,2006,7.24
UKR,2007,7.24
UKR,2008,7.24
UKR,2009,7.24
UKR,2010,7.126
UKR,2011,7.126
UKR,2012,7.126
UKR,2013,7.126
UKR,2014,7.126
UKR,2015,7.126
UKR,2016,7.126
UKR,2017,3.577
UKR,2018,3.577
UKR,2019,3.577
URY,2000,0.08
URY,2001,0.08
URY,2002,0.08
URY,2003,0.08
URY,2004,0.08
URY,2005,0.08
URY,2006,0.08
URY,2007,0.08
URY,2008,0.08
URY,2009,0.08
URY,2010,0.08
URY,2011,0.08
URY,2012,0.08
URY,2013,0.08
URY,2014,0.08
URY,2015,0.08
URY,2016,0.08
URY,2017,0.08
URY,2018,0.08
URY,2019,0.08
UZB,2000,2.35
UZB,2001,2.35
UZB,2002,2.35
UZB,2003,2.35
UZB,2004,2.35
UZB,2005,1.5
UZB,2006,1.5
UZB,2007,1.5
UZB,2008,1.5
UZB,2009,1.5
UZB,2010,1.5
UZB,2011,1.5
UZB,2012,1.5
UZB,2013,1.5
UZB,2014,1.5
UZB,2015,1.5
UZB,2016,1.5
UZB,2017,2.13
UZB,2018,2.13
UZB,2019,2.13
VCT,2000,2e-06
VCT,2001,2e-06
VCT,2002,2e-06
VCT,2003,2e-06
VCT,2004,2e-06
VCT,2005,2e-06
VCT,2006,2e-06
VCT,2007,2e-06
VCT,2008,2e-06
VCT,2009,2e-06
VCT,2010,2e-06
VCT,2011,2e-06
VCT,2012,2e-06
VCT,2013,2e-06
VCT,2014,2e-06
VCT,2015,2e-06
VCT,2016,2e-06
VCT,2017,2e-06
VCT,2018,2e-06
VCT,2019,2e-06
VEN,2000,0.6831
VEN,2001,0.6831
VEN,2002,0.6831
VEN,2003,0.6831
VEN,2004,0.6831
VEN,2005,0.7933
VEN,2006,0.7933
VEN,2007,0.7933
VEN,2008,0.7933
VEN,2009,0.7933
VEN,2010,0.7933
VEN,2011,0.7933
VEN,2012,0.7933
VEN,2013,0.7933
VEN,2014,0.7933
VEN,2015,0.7933
VEN,2016,0.7933
VEN,2017,0.7933
VEN,2018,0.7933
VEN,2019,0.7933
VGB,2000,0.0
VGB,2001,0.0
VGB,2002,0.0
VGB,2003,0.0
VGB,2004,0.0
VGB,2005,0.0
VGB,2006,0.0
VGB,2007,0.0
VGB,2008,0.0
VGB,2009,0.0
VGB,2010,0.0
VGB,2011,0.0
VGB,2012,0.0
VGB,2013,0.0
VGB,2014,0.0
VGB,2015,0.0
VGB,2016,0.0
VGB,2017,0.0
VGB,2018,0.0
VGB,2019,0.0
VIR,2000,0.0
VIR,2001,0.0
VIR,2002,0.0
VIR,2003,0.0
VIR,2004,0.0
VIR,2005,0.0
VIR,2006,0.0
VIR,2007,0.0
VIR,2008,0.0
VIR,2009,0.0
VIR,2010,0.0
VIR,2011,0.0
VIR,2012,0.0
VIR,2013,0.0
VIR,2014,0.0
VIR,2015,0.0
VIR,2016,0.0
VIR,2017,0.0
VIR,2018,0.0
VIR,2019,0.0
VNM,2000,3.263
VNM,2001,3.263
VNM,2002,3.263
VNM,2003,3.263
VNM,2004,3.263
VNM,2005,3.074
VNM,2006,3.074
VNM,2007,3.074
VNM,2008,3.074
VNM,2009,3.074
VNM,2010,3.074
VNM,2011,3.074
VNM,2012,3.074
VNM,2013,3.074
VNM,2014,3.074
VNM,2015,3.074
VNM,2016,3.074
VNM,2017,3.074
VNM,2018,3.074
VNM,2019,3.074
VUT,2000,0.0
VUT,2001,0.0
VUT,2002,0.0
VUT,2003,0.0
VUT,2004,0.0
VUT,2005,0.0
VUT,2006,0.0
VUT,2007,0.0
VUT,2008,0.0
VUT,2009,0.0
VUT,2010,0.0
VUT,2011,0.0
VUT,2012,0.0
VUT,2013,0.0
VUT,2014,0.0
VUT,2015,0.0
VUT,2016,0.0
VUT,2017,0.0
VUT,2018,0.0
VUT,2019,0.0
WSM,2000,0.0
WSM,2001,0.0
WSM,2002,0.0
WSM,2003,0.0
WSM,2004,0.0
WSM,2005,0.0
WSM,2006,0.0
WSM,2007,0.0
WSM,2008,0.0
WSM,2009,0.0
WSM,2010,0.0
WSM,2011,0.0
WSM,2012,0.0
WSM,2013,0.0
WSM,2014,0.0
WSM,2015,0.0
WSM,2016,0.0
WSM,2017,0.0
WSM,2018,0.0
WSM,2019,0.0
XKX,2000,0.0
XKX,2001,0.0
XKX,2002,0.0
XKX,2003,0.0
XKX,2004,0.0
XKX,2005,0.0
XKX,2006,0.0
XKX,2007,0.0
XKX,2008,0.0
XKX,2009,0.0
XKX,2010,0.0
XKX,2011,0.0
XKX,2012,0.0
XKX,2013,0.0
XKX,2014,0.0
XKX,2015,0.0
XKX,2016,0.0
XKX,2017,0.0
XKX,2018,0.0
XKX,2019,0.0
YEM,2000,0.068
YEM,2001,0.068
YEM,2002,0.068
YEM,2003,0.068
YEM,2004,0.068
YEM,2005,0.065
YEM,2006,0.065
YEM,2007,0.065
YEM,2008,0.065
YEM,2009,0.065
YEM,2010,0.065
YEM,2011,0.065
YEM,2012,0.065
YEM,2013,0.065
YEM,2014,0.065
YEM,2015,0.065
YEM,2016,0.065
YEM,2017,0.065
YEM,2018,0.065
YEM,2019,0.065
ZAF,2000,1.052
ZAF,2001,1.052
ZAF,2002,1.052
ZAF,2003,1.052
ZAF,2004,1.052
ZAF,2005,1.052
ZAF,2006,1.052
ZAF,2007,1.052
ZAF,2008,1.052
ZAF,2009,1.052
ZAF,2010,1.052
ZAF,2011,1.052
ZAF,2012,1.052
ZAF,2013,1.052
ZAF,2014,1.052
ZAF,2015,1.052
ZAF,2016,1.052
ZAF,2017,4.1
ZAF,2018,4.1
ZAF,2019,4.1
ZMB,2000,0.13
ZMB,2001,0.13
ZMB,2002,0.13
ZMB,2003,0.13
ZMB,2004,0.13
ZMB,2005,0.13
ZMB,2006,0.13
ZMB,2007,0.13
ZMB,2008,0.13
ZMB,2009,0.13
ZMB,2010,0.13
ZMB,2011,0.13
ZMB,2012,0.13
ZMB,2013,0.13
ZMB,2014,0.13
ZMB,2015,0.13
ZMB,2016,0.13
ZMB,2017,0.13
ZMB,2018,0.13
ZMB,2019,0.13
ZWE,2000,0.298
ZWE,2001,0.298
ZWE,2002,0.298
ZWE,2003,0.298
ZWE,2004,0.298
ZWE,2005,0.298
ZWE,2006,0.298
ZWE,2007,0.215
ZWE,2008,0.215
ZWE,2009,0.215
ZWE,2010,0.215
ZWE,2011,0.215
ZWE,2012,0.215
ZWE,2013,0.215
ZWE,2014,0.215
ZWE,2015,0.215
ZWE,2016,0.215
ZWE,2017,0.0814
ZWE,2018,0.0814
ZWE,2019,0.0814
