ISO,Year,IWR
TKL,2003,0.0
TKL,2004,0.0
TKL,2005,0.0
TKL,2006,0.0
TKL,2007,0.0
TKL,2008,0.0
TKL,2009,0.0
TKL,2010,0.0
TKL,2011,0.0
TKL,2012,0.0
TKL,2013,0.0
TKL,2014,0.0
TKL,2015,0.0
TKL,2016,0.0
TKL,2017,0.0
TKL,2018,0.0
TKL,2019,0.0
TKM,2000,13.56
TKM,2001,13.56
TKM,2002,13.56
TKM,2003,13.56
TKM,2004,13.56
TKM,2005,13.56
TKM,2006,13.56
TKM,2007,13.56
TKM,2008,13.56
TKM,2009,13.56
TKM,2010,13.56
TKM,2011,13.56
TKM,2012,13.56
TKM,2013,13.56
TKM,2014,13.56
TKM,2015,13.56
TKM,2016,13.56
TKM,2017,13.56
TKM,2018,13.56
TKM,2019,13.56
TLS,2000,0.192
TLS,2001,0.192
TLS,2002,0.192
TLS,2003,0.192
TLS,2004,0.192
TLS,2005,0.192
TLS,2006,0.192
TLS,2007,0.192
TLS,2008,0.192
TLS,2009,0.192
TLS,2010,0.192
TLS,2011,0.192
TLS,2012,0.192
TLS,2013,0.192
TLS,2014,0.192
TLS,2015,0.192
TLS,2016,0.192
TLS,2017,0.192
TLS,2018,0.192
TLS,2019,0.192
TON,2000,0.0
TON,2001,0.0
TON,2002,0.0
TON,2003,0.0
TON,2004,0.0
TON,2005,0.0
TON,2006,0.0
TON,2007,0.0
TON,2008,0.0
TON,2009,0.0
TON,2010,0.0
TON,2011,0.0
TON,2012,0.0
TON,2013,0.0
TON,2014,0.0
TON,2015,0.0
TON,2016,0.0
TON,2017,0.0
TON,2018,0.0
TON,2019,0.0
TTO,2000,0.0
TTO,2001,0.0
TTO,2002,0.0
TTO,2003,0.0
TTO,2004,0.0
TTO,2005,0.0
TTO,2006,0.0
TTO,2007,0.0
TTO,2008,0.0
TTO,2009,0.0
TTO,2010,0.0
TTO,2011,0.0
TTO,2012,0.0
TTO,2013,0.0
TTO,2014,0.0
TTO,2015,0.0
TTO,2016,0.0
TTO,2017,0.0
TTO,2018,0.0
TTO,2019,0.0
TUN,2000,1.552
TUN,2001,1.552
TUN,2002,1.552
TUN,2003,1.552
TUN,2004,1.552
TUN,2005,1.552
TUN,2006,1.552
TUN,2007,1.552
TUN,2008,1.552
TUN,2009,1.552
TUN,2010,1.552
TUN,2011,1.552
TUN,2012,1.552
TUN,2013,1.552
TUN,2014,1.552
TUN,2015,1.552
TUN,2016,1.552
TUN,2017,1.552
TUN,2018,1.552
TUN,2019,1.552
TUR,2000,25.14
TUR,2001,25.14
TUR,2002,25.14
TUR,2003,25.14
TUR,2004,25.14
TUR,2005,25.14
TUR,2006,25.14
TUR,2007,25.14
TUR,2008,25.14
TUR,2009,25.14
TUR,2010,25.14
TUR,2011,25.14
TUR,2012,25.14
TUR,2013,25.14
TUR,2014,25.14
TUR,2015,25.14
TUR,2016,25.14
TUR,2017,25.14
TUR,2018,25.14
TUR,2019,25.14
TUV,2000,0.0
TUV,2001,0.0
TUV,2002,0.0
TUV,2003,0.0
TUV,2004,0.0
TUV,2005,0.0
TUV,2006,0.0
TUV,2007,0.0
TUV,2008,0.0
TUV,2009,0.0
TUV,2010,0.0
TUV,2011,0.0
TUV,2012,0.0
TUV,2013,0.0
TUV,2014,0.0
TUV,2015,0.0
TUV,2016,0.0
TUV,2017,0.0
TUV,2018,0.0
TUV,2019,0.0
TZA,2000,0.973
TZA,2001,0.973
TZA,2002,0.973
TZA,2003,0.973
TZA,2004,0.973
TZA,2005,0.973
TZA,2006,0.973
TZA,2007,0.973
TZA,2008,0.973
TZA,2009,0.973
TZA,2010,0.973
TZA,2011,0.973
TZA,2012,0.973
TZA,2013,0.973
TZA,2014,0.973
TZA,2015,0.973
TZA,2016,0.973
TZA,2017,0.973
TZA,2018,0.973
TZA,2019,0.973
UGA,2000,0.0626
UGA,2001,0.0626
UGA,2002,0.0626
UGA,2003,0.0626
UGA,2004,0.0626
UGA,2005,0.0626
UGA,2006,0.0626
UGA,2007,0.0626
UGA,2008,0.0626
UGA,2009,0.0626
UGA,2010,0.0626
UGA,2011,0.0626
UGA,2012,0.0626
UGA,2013,0.0626
UGA,2014,0.0626
UGA,2015,0.0626
UGA,2016,0.0626
UGA,2017,0.0626
UGA,2018,0.0626
UGA,2019,0.0626
UKR,2000,0.8258
UKR,2001,0.8258
UKR,2002,0.8258
UKR,2003,0.8258
UKR,2004,0.8258
UKR,2005,0.8258
UKR,2006,0.8258
UKR,2007,0.8258
UKR,2008,0.8258
UKR,2009,0.8258
UKR,2010,0.8258
UKR,2011,0.8258
UKR,2012,0.8258
UKR,2013,0.8258
UKR,2014,0.8258
UKR,2015,0.8258
UKR,2016,0.8258
UKR,2017,0.8258
UKR,2018,0.8258
UKR,2019,0.8258
URY,2000,1.077
URY,2001,1.077
URY,2002,1.077
URY,2003,1.077
URY,2004,1.077
URY,2005,1.077
URY,2006,1.077
URY,2007,1.077
URY,2008,1.077
URY,2009,1.077
URY,2010,1.077
URY,2011,1.077
URY,2012,1.077
URY,2013,1.077
URY,2014,1.077
URY,2015,1.077
URY,2016,1.077
URY,2017,1.077
URY,2018,1.077
URY,2019,1.077
UZB,2000,22.52
UZB,2001,22.52
UZB,2002,22.52
UZB,2003,22.52
UZB,2004,22.52
UZB,2005,22.52
UZB,2006,22.52
UZB,2007,22.52
UZB,2008,22.52
UZB,2009,22.52
UZB,2010,22.52
UZB,2011,22.52
UZB,2012,22.52
UZB,2013,22.52
UZB,2014,22.52
UZB,2015,22.52
UZB,2016,22.52
UZB,2017,22.52
UZB,2018,22.52
UZB,2019,22.52
VCT,2000,0.0
VCT,2001,0.0
VCT,2002,0.0
VCT,2003,0.0
VCT,2004,0.0
VCT,2005,0.0
VCT,2006,0.0
VCT,2007,0.0
VCT,2008,0.0
VCT,2009,0.0
VCT,2010,0.0
VCT,2011,0.0
VCT,2012,0.0
VCT,2013,0.0
VCT,2014,0.0
VCT,2015,0.0
VCT,2016,0.0
VCT,2017,0.0
VCT,2018,0.0
VCT,2019,0.0
VEN,2000,6.472
VEN,2001,6.472
VEN,2002,6.472
VEN,2003,6.472
VEN,2004,6.472
VEN,2005,6.472
VEN,2006,6.472
VEN,2007,6.472
VEN,2008,6.472
VEN,2009,6.472
VEN,2010,6.472
VEN,2011,6.472
VEN,2012,6.472
VEN,2013,6.472
VEN,2014,6.472
VEN,2015,6.472
VEN,2016,6.472
VEN,2017,6.472
VEN,2018,6.472
VEN,2019,6.472
VGB,2000,0.0
VGB,2001,0.0
VGB,2002,0.0
VGB,2003,0.0
VGB,2004,0.0
VGB,2005,0.0
VGB,2006,0.0
VGB,2007,0.0
VGB,2008,0.0
VGB,2009,0.0
VGB,2010,0.0
VGB,2011,0.0
VGB,2012,0.0
VGB,2013,0.0
VGB,2014,0.0
VGB,2015,0.0
VGB,2016,0.0
VGB,2017,0.0
VGB,2018,0.0
VGB,2019,0.0
VIR,2000,0.0
VIR,2001,0.0
VIR,2002,0.0
VIR,2003,0.0
VIR,2004,0.0
VIR,2005,0.0
VIR,2006,0.0
VIR,2007,0.0
VIR,2008,0.0
VIR,2009,0.0
VIR,2010,0.0
VIR,2011,0.0
VIR,2012,0.0
VIR,2013,0.0
VIR,2014,0.0
VIR,2015,0.0
VIR,2016,0.0
VIR,2017,0.0
VIR,2018,0.0
VIR,2019,0.0
VNM,2000,29.24
VNM,2001,29.24
VNM,2002,29.24
VNM,2003,29.24
VNM,2004,29.24
VNM,2005,29.24
VNM,2006,29.24
VNM,2007,29.24
VNM,2008,29.24
VNM,2009,29.24
VNM,2010,29.24
VNM,2011,29.24
VNM,2012,29.24
VNM,2013,29.24
VNM,2014,29.24
VNM,2015,29.24
VNM,2016,29.24
VNM,2017,29.24
VNM,2018,29.24
VNM,2019,29.24
VUT,2000,0.0
VUT,2001,0.0
VUT,2002,0.0
VUT,2003,0.0
VUT,2004,0.0
VUT,2005,0.0
VUT,2006,0.0
VUT,2007,0.0
VUT,2008,0.0
VUT,2009,0.0
VUT,2010,0.0
VUT,2011,0.0
VUT,2012,0.0
VUT,2013,0.0
VUT,2014,0.0
VUT,2015,0.0
VUT,2016,0.0
VUT,2017,0.0
VUT,2018,0.0
VUT,2019,0.0
WSM,2000,0.0
WSM,2001,0.0
WSM,2002,0.0
WSM,2003,0.0
WSM,2004,0.0
WSM,2005,0.0
WSM,2006,0.0
WSM,2007,0.0
WSM,2008,0.0
WSM,2009,0.0
WSM,2010,0.0
WSM,2011,0.0
WSM,2012,0.0
WSM,2013,0.0
WSM,2014,0.0
WSM,2015,0.0
WSM,2016,0.0
WSM,2017,0.0
WSM,2018,0.0
WSM,2019,0.0
XKX,2000,0.0
XKX,2001,0.0
XKX,2002,0.0
XKX,2003,0.0
XKX,2004,0.0
XKX,2005,0.0
XKX,2006,0.0
XKX,2007,0.0
XKX,2008,0.0
XKX,2009,0.0
XKX,2010,0.0
XKX,2011,0.0
XKX,2012,0.0
XKX,2013,0.0
XKX,2014,0.0
XKX,2015,0.0
XKX,2016,0.0
XKX,2017,0.0
XKX,2018,0.0
XKX,2019,0.0
YEM,2000,1.773
YEM,2001,1.773
YEM,2002,1.773
YEM,2003,1.773
YEM,2004,1.773
YEM,2005,1.773
YEM,2006,1.773
YEM,2007,1.773
YEM,2008,1.773
YEM,2009,1.773
YEM,2010,1.773
YEM,2011,1.773
YEM,2012,1.773
YEM,2013,1.773
YEM,2014,1.773
YEM,2015,1.773
YEM,2016,1.773
YEM,2017,1.773
YEM,2018,1.773
YEM,2019,1.773
ZAF,2000,2.137
ZAF,2001,2.137
ZAF,2002,2.137
ZAF,2003,2.137
ZAF,2004,2.137
ZAF,2005,2.137
ZAF,2006,2.137
ZAF,2007,2.137
ZAF,2008,2.137
ZAF,2009,2.137
ZAF,2010,2.137
ZAF,2011,2.137
ZAF,2012,2.137
ZAF,2013,2.137
ZAF,2014,2.137
ZAF,2015,2.137
ZAF,2016,2.137
ZAF,2017,2.137
ZAF,2018,2.137
ZAF,2019,2.137
ZMB,2000,0.306
ZMB,2001,0.306
ZMB,2002,0.306
ZMB,2003,0.306
ZMB,2004,0.306
ZMB,2005,0.306
ZMB,2006,0.306
ZMB,2007,0.306
ZMB,2008,0.306
ZMB,2009,0.306
ZMB,2010,0.306
ZMB,2011,0.306
ZMB,2012,0.306
ZMB,2013,0.306
ZMB,2014,0.306
ZMB,2015,0.306
ZMB,2016,0.306
ZMB,2017,0.306
ZMB,2018,0.306
ZMB,2019,0.306
ZWE,2000,0.0
ZWE,2001,0.0
ZWE,2002,0.0
ZWE,2003,0.0
ZWE,2004,0.0
ZWE,2005,0.0
ZWE,2006,0.0
ZWE,2007,0.0
ZWE,2008,0.0
ZWE,2009,0.0
ZWE,2010,0.0
ZWE,2011,0.0
ZWE,2012,0.0
ZWE,2013,0.0
ZWE,2014,0.0
ZWE,2015,0.0
ZWE,2016,0.0
ZWE,2017,0.0
ZWE,2018,0.0
ZWE,2019,0.0
